"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Latvia","56.8796","24.6032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","6","8","10","10","17","26","30","34","49","71","86","111","124","139","180","197","221","244","280","305","347","376","398","446","458","493","509","533","542","548","577","589","612","630","651","655","657","666","675","682","712","727","739","748","761","778","784","804","812","818","836","849","858","870","871","879","896","896","900","909","928","930","939","946","950","951","962","970","997","1008","1009","1012","1016","1025","1030","1046","1047","1049","1053","1057","1061","1064","1065","1066","1066","1071","1079","1082","1085","1086","1088","1088","1089","1092","1094","1096","1097","1097","1097","1098","1104","1108","1110","1111","1111","1111","1111","1111","1111","1112","1115","1116","1117","1118","1121","1122","1122","1123","1124","1127","1134","1141","1154","1165","1173","1173","1174","1174","1178","1179","1185","1189","1192","1192","1193","1197","1203","1205","1206","1219","1219","1220","1224","1228","1231","1238","1243","1246","1249","1257","1275","1281","1288","1290","1290","1293","1303","1307","1308","1315","1322","1323","1323","1326","1327","1330","1333","1337","1337","1342","1360","1366","1375","1381","1393","1396","1404","1406","1410","1416","1425","1428","1429","1432","1443","1448","1459","1464","1474","1477","1482","1486","1494","1498","1515","1525","1526","1560","1572","1594","1625","1654","1676","1697","1729","1824","1868","1945","2019","2086","2126"
NA,"","Lebanon","33.8547","35.8623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","4","10","13","13","13","16","22","22","32","32","41","61","61","77","93","110","110","120","133","157","163","187","248","267","318","333","368","391","412","438","446","470","479","494","508","520","527","541","548","576","582","609","619","630","632","641","658","663","668","672","673","677","677","682","688","696","704","707","710","717","721","725","729","733","737","740","741","750","784","796","809","845","859","870","878","886","891","902","911","931","954","961","1024","1086","1097","1114","1119","1140","1161","1168","1172","1191","1220","1233","1242","1256","1306","1312","1320","1331","1350","1368","1388","1402","1422","1442","1446","1464","1473","1489","1495","1510","1536","1587","1603","1622","1644","1662","1697","1719","1740","1745","1778","1788","1796","1830","1855","1873","1885","1907","1946","2011","2082","2168","2334","2419","2451","2542","2599","2700","2775","2859","2905","2980","3104","3260","3407","3582","3750","3882","4023","4205","4334","4555","4730","4885","5062","5062","5417","5672","5951","6223","6517","6812","7121","7413","7711","8045","8442","8881","9337","9758","10347","10952","11580","12191","12698","13155","13687","14248","14937","15613","16275","16870","17308","17777","18375","18963","19490","20011","20426","20826","21324","21877","22437","22983","23669","24310","25401","25449","26083","26768","27518","28297","29303","29987","30852","31792","32819","33962","35242","36254","37272","38377","39634","40882","42173","43494","44482","45657"
NA,"","Lesotho","-29.61","28.2336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","12","17","17","17","24","24","27","27","27","35","35","35","35","79","91","91","91","134","184","184","233","245","256","256","256","311","359","359","359","359","359","359","359","419","505","505","505","576","604","604","702","718","718","726","726","742","742","742","742","781","781","798","884","884","903","903","946","946","946","996","1015","1015","1015","1015","1049","1051","1051","1051","1051","1085","1085","1085","1085","1085","1148","1148","1148","1148","1148","1164","1164","1245","1245","1245","1245","1327","1327","1327","1390","1390","1424","1424","1424","1507","1554","1558","1558","1558","1565","1576","1595","1639","1680","1680","1683","1683"
NA,"","Liberia","6.4280550000000005","-9.429499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","2","3","3","3","3","3","3","3","3","3","3","3","6","6","7","10","13","14","14","31","31","37","48","50","59","59","59","59","76","76","91","99","101","101","101","117","120","124","124","141","141","141","152","154","158","166","170","178","189","199","199","199","211","211","213","215","219","223","226","229","233","238","240","249","255","265","265","266","266","269","273","280","288","296","311","316","321","334","345","359","370","383","397","410","421","446","458","498","509","516","542","581","601","626","650","652","662","681","684","729","768","770","780","804","819","833","869","874","891","917","926","957","963","998","1010","1024","1024","1056","1070","1085","1088","1091","1107","1108","1114","1117","1135","1155","1162","1167","1177","1179","1181","1186","1189","1207","1214","1216","1221","1224","1230","1234","1237","1240","1250","1252","1252","1252","1257","1257","1277","1282","1282","1284","1285","1286","1286","1290","1295","1298","1298","1298","1304","1304","1304","1305","1305","1306","1306","1306","1307","1311","1311","1313","1315","1315","1316","1319","1321","1327","1332","1333","1334","1335","1335","1336","1336","1337","1338","1338","1338","1339","1342","1343","1343","1343","1346","1347","1348","1354"
NA,"","Libya","26.3351","17.228331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","8","8","10","10","11","11","18","18","19","20","21","24","24","24","25","26","35","48","49","49","49","51","51","51","59","60","61","61","61","61","61","61","61","63","63","63","63","63","64","64","64","64","64","64","64","64","64","64","65","65","65","68","69","71","72","75","75","75","77","99","105","118","130","156","168","182","196","209","239","256","256","332","359","378","393","409","418","454","467","484","500","510","520","544","571","595","639","670","698","713","727","762","802","824","874","891","918","989","1046","1117","1182","1268","1342","1342","1389","1433","1512","1563","1589","1652","1704","1791","1866","1980","2088","2176","2314","2424","2547","2669","2827","3017","3222","3438","3621","3691","3837","4063","4224","4475","4879","5079","5232","5451","5929","6302","6611","7050","7327","7738","8172","8579","9068","9463","9707","10121","10437","10437","11009","11281","11834","12274","12629","12958","13423","13966","14624","15156","15773","16445","17094","17749","18834","19583","20462","20939","21908","22348","22781","23515","24144","24936","25822","26438","27234","27949","28796","29446","30097","30632","31290","31828","32364","33213","34014","34525","35208","35717","36087","36809","37437"
NA,"","Liechtenstein","47.14","9.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","4","4","4","7","28","28","28","37","37","51","51","51","56","56","56","56","62","68","68","75","76","77","77","77","78","78","78","79","79","79","79","79","79","79","79","79","81","81","81","81","81","81","81","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","82","83","83","83","83","84","84","84","84","84","84","84","84","84","84","84","85","86","86","86","86","86","86","86","86","86","86","87","88","88","88","88","89","89","89","89","89","89","89","89","89","89","90","90","91","91","91","94","97","98","99","99","99","99","100","102","102","105","106","107","107","107","107","107","107","107","107","107","107","107","108","109","109","111","111","111","111","111","112","112","113","113","114","115","116","116","117","117","117","117","118","118","119","120","123","126","127"
NA,"","Lithuania","55.1694","23.8813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","3","3","6","8","12","17","25","27","36","49","83","143","179","209","274","299","358","394","460","491","537","581","649","696","771","811","843","880","912","955","999","1026","1053","1062","1070","1091","1128","1149","1239","1298","1326","1350","1370","1398","1410","1426","1438","1449","1344","1375","1385","1399","1406","1410","1419","1423","1428","1433","1436","1444","1479","1485","1491","1505","1511","1523","1534","1541","1547","1562","1577","1593","1604","1616","1623","1635","1639","1647","1656","1662","1670","1675","1678","1682","1684","1687","1694","1705","1714","1720","1727","1733","1752","1756","1763","1768","1773","1776","1778","1784","1792","1795","1798","1801","1803","1804","1806","1808","1813","1815","1816","1817","1818","1825","1828","1831","1836","1841","1844","1854","1857","1861","1865","1869","1874","1875","1882","1902","1908","1915","1932","1947","1949","1951","1960","1986","2001","2008","2019","2027","2043","2062","2075","2093","2110","2120","2137","2147","2171","2194","2231","2252","2265","2283","2309","2330","2352","2386","2416","2436","2474","2496","2528","2564","2594","2635","2673","2694","2726","2762","2810","2839","2874","2906","2929","2958","2978","3004","3040","3083","3100","3131","3163","3199","3243","3296","3335","3386","3397","3442","3504","3565","3664","3744","3814","3859","3932","4070","4184","4295","4385","4490","4587","4693","4784","4956","5081","5185","5285"
NA,"","Luxembourg","49.8153","6.1296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","3","3","5","7","19","34","51","59","77","140","203","335","484","670","798","875","1099","1333","1453","1605","1831","1950","1988","2178","2319","2487","2612","2729","2804","2843","2970","3034","3115","3223","3270","3281","3292","3307","3373","3444","3480","3537","3550","3558","3618","3654","3665","3695","3711","3723","3729","3741","3769","3784","3802","3812","3824","3828","3840","3851","3859","3871","3877","3886","3888","3894","3904","3915","3923","3930","3945","3947","3958","3971","3980","3981","3990","3992","3993","3995","4001","4008","4012","4016","4018","4019","4020","4024","4027","4032","4035","4039","4040","4046","4049","4052","4055","4063","4070","4072","4075","4085","4091","4099","4105","4120","4121","4133","4140","4151","4173","4217","4242","4256","4299","4345","4395","4447","4476","4522","4542","4603","4650","4719","4777","4842","4925","4956","5056","5122","5285","5409","5483","5605","5639","5725","5854","5952","6056","6189","6272","6321","6375","6533","6616","6695","6793","6855","6864","6917","7007","7073","7113","7169","7205","7216","7242","7300","7368","7405","7439","7458","7469","7499","7566","7637","7704","7762","7775","7794","7838","7928","7928","6580","6625","6625","6625","6625","6745","6811","6854","6896","6950","6960","6974","7023","7088","7088","7159","7159","7244","7284","7394","7541","7718","7718","7718","7916","8016","8090","8158","8233","8233","8233","8376","8431","8509","8595","8709","8709","8709","8925"
NA,"","MS Zaandam","0.0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9"
NA,"","Madagascar","-18.766947000000002","46.869107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","12","17","19","23","26","26","39","43","57","57","59","70","70","72","82","88","93","93","93","102","106","106","108","110","111","117","120","121","121","121","121","121","122","123","124","128","128","128","128","132","135","149","149","151","158","193","193","193","193","186","186","212","230","238","283","304","322","326","371","405","448","488","527","542","586","612","656","698","758","771","826","845","908","957","975","1026","1052","1094","1138","1162","1203","1240","1252","1272","1290","1317","1378","1403","1443","1503","1596","1640","1724","1787","1829","1922","2005","2078","2138","2214","2303","2403","2512","2728","2941","3250","3472","3573","3782","4143","4578","4867","5080","5343","5605","6089","6467","6849","7049","7153","7548","8162","8381","8741","8866","9295","9690","10104","10317","10748","10868","11273","11528","11660","11895","12222","12526","12708","12922","13086","13202","13317","13397","13522","13643","13724","13827","13886","14009","14074","14154","14218","14277","14327","14402","14475","14554","14592","14696","14791","14843","14863","14957","15023","15106","15187","15269","15319","15352","15435","15520","15624","15669","15737","15757","15769","15803","15871","15925","15971","16020","16053","16073","16136","16167","16191","16221","16257","16285","16348","16377","16408","16454","16493","16529","16558","16570"
NA,"","Malawi","-13.2543","34.3015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","4","5","8","8","8","9","12","13","16","16","16","16","17","17","17","17","18","23","33","33","33","34","36","36","36","37","37","38","39","41","41","43","43","43","56","56","57","57","63","63","63","65","70","70","70","71","72","82","82","83","101","101","101","203","273","279","284","336","358","369","393","409","409","438","443","455","455","481","481","529","547","555","564","572","592","620","620","730","749","803","941","960","1005","1038","1146","1152","1224","1265","1342","1498","1613","1613","1742","1818","1864","1942","2069","2261","2364","2430","2497","2614","2712","2805","2810","2907","2992","3045","3302","3302","3453","3453","3640","3664","3709","3738","3858","4078","4186","4231","4272","4361","4426","4491","4575","4624","4658","4674","4714","4752","4912","4988","5026","5072","5125","5193","5240","5282","5322","5382","5414","5419","5423","5474","5496","5523","5528","5536","5566","5576","5579","5593","5608","5611","5614","5621","5630","5653","5655","5669","5678","5690","5697","5701","5704","5711","5716","5718","5731","5733","5739","5746","5747","5764","5766","5768","5770","5772","5773","5779","5783","5783","5786","5794"
NA,"","Malaysia","4.210483999999999","101.97576600000001","0","0","0","3","4","4","4","7","8","8","8","8","8","10","12","12","12","16","16","18","18","18","19","19","22","22","22","22","22","22","22","22","22","22","22","22","23","23","25","29","29","36","50","50","83","93","99","117","129","149","149","197","238","428","566","673","790","900","1030","1183","1306","1518","1624","1796","2031","2161","2320","2470","2626","2766","2908","3116","3333","3483","3662","3793","3963","4119","4228","4346","4530","4683","4817","4987","5072","5182","5251","5305","5389","5425","5482","5532","5603","5691","5742","5780","5820","5851","5945","6002","6071","6176","6298","6353","6383","6428","6467","6535","6589","6656","6726","6742","6779","6819","6855","6872","6894","6941","6978","7009","7059","7137","7185","7245","7417","7604","7619","7629","7732","7762","7819","7857","7877","7970","8247","8266","8303","8322","8329","8336","8338","8369","8402","8445","8453","8494","8505","8515","8529","8535","8556","8572","8587","8590","8596","8600","8606","8616","8634","8637","8639","8640","8643","8648","8658","8663","8668","8674","8677","8683","8696","8704","8718","8725","8729","8734","8737","8755","8764","8779","8800","8815","8831","8840","8861","8884","8897","8904","8943","8956","8964","8976","8985","8999","9001","9002","9023","9038","9063","9070","9083","9094","9103","9114","9129","9149","9175","9200","9212","9219","9235","9240","9249","9257","9267","9274","9285","9291","9296","9306","9317","9334","9340","9354","9360","9374","9385","9391","9397","9459","9559","9583","9628","9810","9868","9915","9946","9969","10031","10052","10147","10167","10219","10276","10358","10505","10576","10687","10769","10919","11034","11135","11224","11484","11771","12088","12381","12813"
NA,"","Maldives","3.2028","73.2207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","6","8","8","9","10","13","13","13","13","13","13","13","13","13","13","13","13","16","16","17","17","18","19","19","19","19","19","19","19","19","19","19","19","20","20","20","22","25","28","35","52","69","83","86","108","129","177","214","226","250","278","468","491","519","527","541","573","617","648","744","790","835","897","904","955","982","1031","1078","1094","1106","1143","1186","1216","1274","1313","1371","1395","1438","1457","1513","1591","1672","1773","1829","1841","1850","1872","1883","1901","1903","1916","1942","1962","1976","2003","2013","2035","2065","2094","2120","2137","2150","2187","2203","2217","2238","2261","2277","2283","2305","2324","2337","2361","2382","2400","2410","2435","2468","2491","2501","2517","2553","2617","2664","2731","2762","2801","2831","2899","2913","2930","2966","2999","3044","3103","3120","3175","3252","3302","3369","3506","3567","3719","3793","3949","4164","4293","4446","4594","4680","4769","4898","5041","5157","5223","5366","5494","5572","5679","5785","5909","6079","6225","6370","6564","6660","6779","6912","7047","7225","7329","7469","7578","7667","7804","8003","8140","8281","8361","8486","8584","8667","8741","8834","8900","8990","9052","9173","9243","9328","9427","9494","9568","9649","9724","9770","9818","9885","9939","10014","10045","10098","10157","10194","10291","10354","10398","10465","10530","10567"
NA,"","Mali","17.570692","-3.996166000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","11","18","18","25","28","31","36","39","41","45","47","56","59","74","87","87","105","123","144","148","171","171","216","224","246","258","293","309","325","370","389","408","424","482","490","508","544","563","580","612","631","650","668","692","704","712","730","758","779","806","835","860","874","901","931","947","969","1015","1030","1059","1077","1116","1194","1226","1250","1265","1315","1351","1386","1461","1485","1523","1533","1547","1586","1667","1722","1752","1776","1809","1860","1885","1890","1906","1923","1933","1933","1961","1978","2005","2039","2060","2118","2147","2173","2181","2202","2260","2285","2303","2330","2331","2348","2358","2370","2404","2406","2411","2412","2423","2433","2440","2467","2472","2475","2475","2477","2494","2494","2503","2503","2510","2513","2520","2521","2522","2535","2535","2541","2543","2543","2546","2552","2561","2565","2567","2573","2577","2582","2597","2597","2614","2640","2640","2666","2667","2667","2688","2699","2705","2708","2713","2717","2730","2736","2757","2773","2776","2777","2802","2807","2814","2833","2842","2870","2882","2898","2909","2912","2916","2924","2935","2940","2966","2966","2991","3006","3013","3024","3030","3034","3041","3064","3080","3086","3090","3101","3118","3131","3156","3170","3184","3189"
NA,"","Malta","35.9375","14.3754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","5","6","6","12","18","21","30","38","38","53","64","73","90","107","110","129","134","139","149","151","156","169","188","196","202","213","227","241","293","299","337","350","370","378","384","393","399","412","422","426","427","431","443","444","445","447","448","448","450","458","463","465","467","468","477","480","482","484","486","489","490","496","503","506","508","522","532","546","553","558","569","584","599","600","609","610","611","611","612","616","616","618","618","619","620","622","622","625","627","629","630","632","635","640","645","646","649","650","656","662","663","663","664","665","665","665","665","668","670","670","670","670","670","671","671","672","672","672","672","673","673","674","674","674","674","674","674","674","674","674","675","677","677","677","679","680","686","686","700","701","708","720","814","824","845","860","874","890","926","946","995","1035","1089","1112","1141","1190","1245","1276","1348","1306","1375","1423","1470","1510","1546","1577","1612","1667","1705","1751","1788","1820","1847","1862","1883","1909","1931","1965","1984","2014","2039","2076","2099","2162","2204","2247","2274","2352","2405","2454","2560","2595","2634","2699","2731","2776","2814","2856","2898","2929","2958","2979","3006","3035","3058","3095","3139","3204","3270","3327"
NA,"","Mauritania","21.0079","-10.9408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","3","3","5","5","5","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","8","8","8","8","8","8","8","8","8","8","8","8","8","9","15","20","29","40","62","81","131","141","173","200","227","237","262","268","292","346","423","483","530","588","668","745","784","883","947","1049","1104","1162","1283","1439","1572","1682","1783","1887","2057","2223","2424","2621","2813","2984","3121","3292","3519","3739","3907","4025","4149","4237","4363","4472","4606","4705","4827","4879","4948","5024","5087","5126","5203","5275","5355","5446","5518","5564","5659","5710","5813","5873","5923","5985","6027","6067","6116","6151","6171","6208","6249","6273","6295","6310","6319","6323","6382","6418","6444","6444","6498","6510","6523","6555","6598","6622","6653","6676","6693","6701","6762","6789","6829","6848","6885","6894","6905","6928","6960","6977","6993","7012","7012","7016","7048","7075","7089","7106","7126","7134","7142","7165","7165","7191","7222","7266","7274","7276","7295","7319","7332","7346","7361","7365","7368","7384","7403","7425","7433","7457","7462","7464","7474","7488","7502","7505","7511","7517","7520","7523"
NA,"","Mauritius","-20.348404000000002","57.552152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","12","14","28","36","42","48","81","94","102","107","128","143","161","169","186","196","227","244","268","273","314","318","319","324","324","324","324","324","324","325","328","328","328","329","331","331","331","332","334","334","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","332","334","334","334","334","334","335","335","335","335","335","335","335","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","340","340","341","341","341","341","341","341","341","341","341","341","341","341","342","342","342","342","342","342","342","342","342","343","343","343","343","343","343","343","343","343","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","344","345","346","346","346","346","346","346","346","346","346","347","348","348","355","355","355","355","356","356","356","356","356","356","356","356","361","361","361","361","361","361","361","365","365","366","366","366","366","366","367","367","367","367","367","367","367","367","381","381","385","385","385","387"
