"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Japan","36.204824","138.252924","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","9","9","9","9","12","12","12","13","18","18","22","22","22","22","22","22","22","22","32","32","32","43","43","43","46","76","76","76","101","118","118","118","118","118","144","144","144","150","191","232","235","235","285","310","359","372","404","424","424","424","472","472","514","514","514","575","592","622","632","685","762","762","784","799","853","901","935","1069","1159","1159","1239","1356","1494","1530","1656","1809","1899","1899","2368","2460","2975","3205","3981","4156","4496","4496","4918","5146","5906","8127","8293","8531","8920","9868","10338","10338","11153","11564","11564","11564","12672","13005","13244","13413","13612","13810","13973","14096","14213","14267","14342","14463","14585","14702","14785","14925","14927","14990","15043","15141","15217","15233","15362","15458","15514","15567","15652","15753","15753","15844","15948","15948","15957","16096","16101","16142","16224","16293","16327","16388","16458","16563","16615","16721","16832","16870","17007","17057","17057","17412","17494","17494","17845","18058","18126","18126","18641","18944","19211","19211","19603","20001","20482","20878","21173","21464","21606","21970","22636","23351","24024","24774","25347","25748","26476","27187","28020","28858","30241","31248","32867","33450","34136","34969","36191","35498","39439","40560","41591","42965","43786","45110","46264","47418","48319","49089","50092","51407","52542","53691","54883","55700","56338","57503","58108","58200","60093","61099","61730","62190","62936","63734","64489","65244","65934","66524","66901","66901","68110","68827","69468","70051","70604","70970","71214","71547","72066","73016","73677","73677","74495","74962","75522","76081","76700","76700","77851","78071"
NA,"","Jordan","31.24","36.51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18","18","18","26","30","36","45","58","74","110","126","138","150","161","170","177","201","215","235","250","259","265","269","276","282","297","315","318","326","332","337","342","348","356","362","364","367","367","370","375","377","381","385","387","389","390","390","392","393","401","404","408","413","417","446","457","461","470","471","479","586","586","497","507","507","522","535","549","561","566","571","586","607","627","657","663","670","671","678","682","692","693","693","697","708","722","739","751","772","782","797","830","841","860","867","882","886","889","897","902","942","957","969","977","982","986","991","997","1008","1013","1016","1019","1021","1022","1024","1028","1034","1035","1035","1035","1036","1041","1041","1042","1049","1072","1084","1094","1099","1131","1155","1160","1171","1178","1178","1187","1187","1189","1215","1222","1229","1229","1236","1241","1243","1259","1261","1262","1268","1320","1335","1344","1355","1364","1367","1447","1468","1508","1564","1610","1648","1676","1700","1756","1817","1885","1919","1981","2084","2156","2206","2255","2311","2349","2415","2511","2672","2844","3527","3707","3812","3937","4035","4131","4222","4359","4496","4626","4752","4929","5101","5240","5292"
NA,"","Kazakhstan","48.0196","66.9237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","16","20","21","24","26","27","29","36","42","46","51","54","60","64","81","99","138","203","240","277","347","377","400","447","489","515","560","604","646","682","720","774","819","866","922","985","1084","1173","1279","1408","1518","1631","1776","1941","2074","2223","2408","2531","2707","2980","3256","3469","3598","3734","3843","4096","4214","4352","4515","4613","4768","4900","5057","5220","5404","5587","5941","6240","6606","6903","7135","7376","7376","8015","8345","8593","8829","8829","9188","9388","9647","9920","10065","10411","10671","10897","11158","11514","11882","12220","12548","12738","12933","13008","13558","14059","14777","15276","15556","15860","15860","16298","35137","35137","32500","33814","33814","35911","38008","39066","40256","40256","40256","43029","43401","46790","46790","49488","51260","51823","52571","54404","56638","57815","59517","60825","60825","62511","65132","67031","68871","70680","71609","72273","72523","73702","74677","76756","76756","80716","81558","82777","84445","86286","86450","87920","89712","91089","92598","93405","93990","94713","95253","95888","96135","96297","96297","97371","97371","98585","98585","99018","99654","99893","99893","100248","100409","100409","100615","100627","100627","101267","101455","101610","101822","101877","101941","102064","102064","102323","102360","102530","102666","102736","102805","102874","102937","103028","103110","103205","103277","103367"
NA,"","Kenya","-0.0236","37.9062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","3","4","4","4","4","4","7","9","12","22","24","25","40","41","53","53","53","60","67","69","74","74","89","94","98","106","114","124","129","144","150","152","167","173","182","190","197","202","207","239","251","259","281","284","284","301","313","336","358","366","375","380","380","383","402","405","408","421","438","464","478","482","499","553","592","643","706","752","849","873","1048","1092","1164","1221","1253","1286","1328","1353","1459","1550","1586","1607","1680","1782","1823","1857","1905","1936","1971","2013","2039","2089","2109","2148","2236","2287","2414","2504","2593","2657","2733","2832","2881","2946","3017","3068","3638","3983","4440","5122","5616","6258","6757","7135","7446","7574","7743","7833","7908","8021","8121","8165","8419","8477","8740","9327","9930","10444","11118","11899","12961","13495","13867","14610","15100","15298","15970","16656","17160","17368","17612","17869","18157","18453","18670","18895","19055","19296","19368","19434","19590","19688","19893","20211","20211","20644","21059","21158","21230","21310","21483","21557","22047","22442","22771","23067","23243","23364","23364","23611","23709","23777","23887","23949","24147","24253","24334","24504","24581","24621","24681","24740","24908","24908","25114","25426","25659","27035"
NA,"","Korea, South","35.90775700000001","127.766922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","3","3","7","7","7","9","9","10","12","12","16","16","16","18","18","22","22","22","22","27","30","30","30","41","41","135","135","118","118","247","288","333","510","510","510","1137","1407","1540","1540","1540","1540","2909","2909","3507","3730","4144","4528","4811","5033","5228","5408","5567","5828","6021","6325","6463","6598","6694","6776","6973","7117","7243","7368","7447","7534","7616","7757","7829","7937","8042","8114","8213","8277","8501","8635","8717","8764","8854","8922","9059","9072","9123","9183","9217","9283","9333","9419","9484","9568","9610","9632","9670","9695","9762","9821","9851","9888","9904","9938","10066","10135","10162","10194","10213","10226","10275","10295","10340","10363","10398","10405","10422","10446","10467","10499","10506","10531","10552","10563","10589","10611","10654","10669","10691","10718","10730","10760","10774","10800","10835","10856","10868","10881","10908","10930","10974","11172","11317","11364","11429","11537","11613","11684","11759","11811","11832","11848","11914","11970","12019","12065","12144","12178","12204","12282","12348","12396","12460","12519","12556","12572","12643","12698","12758","12817","12866","12890","12905","13007","13069","13132","13183","13233","13259","13280","13352","13406","13501","13543","13629","13642","13658","13729","13786","13817","13863","13901","13910","13917","13934","14006","14063","14120","14169","14200","14219","14286","14368","14461","14551","14765","14903","14973","15198","15356","15529","15783","16009","16146","16297","16636","17023","17360","17616","18029","18226","18489","18878","19310","19543","19771","19970","20158","20248","20441","20650","20832","20978","21166","21248","21292","21470","21590","21666","21733","21787","21845","21886","22083"
NA,"","Kosovo","42.602636","20.902977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","6","10","10","16","23","23","24","30","37","38","52","58","59","63","66","71","79","84","93","102","123","128","138","159","162","165","166","201","232","249","271","298","336","381","403","490","533","561","622","653","655","657","671","671","690","691","713","736","754","769","772","772","782","785","791","791","794","801","820","829","841","843","843","847","871","874","876","884","890","912","912","913","921","921","928","953","963","968","968","973","980","1018","1047","1069","1108","1171","1246","1307","1394","1425","1506","1577","1644","1707","1824","1874","1902","1946","2003","2063","2095","2156","2227","2267","2370","2462","2545","2640","2811","2968","3069","3226","3369","3505","3614","3753","3874","4027","4129","4267","4463","4463","4463","4863","4989","5190","5190","5480","5480","5480","5480","6058","6058","6058","6411","6817","6961","6961","6961","7343","7343","7343","8149","8149","8505","8505","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788","8788"
NA,"","Kuwait","29.311659999999996","47.481766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","5","5","5","5","9","9","15","18","18","27","27","27","39","43","49","57","64","67","72","73","80","81","82","93","99","103","105","111","111","123","133","142","150","176","206","225","258","280","305","367","412","443","498","613","656","806","1012","1176","1389","1539","1602","1703","1776","1947","2032","2219","2381","2466","2622","2729","2907","3101","3263","3451","3640","3843","4093","4339","4681","4885","5205","5515","5747","6117","6621","7306","7946","8698","9273","10156","11386","12899","14281","15750","17223","18277","19282","20205","21242","22162","23288","24137","25048","25882","26759","27531","28206","28896","29512","30190","30726","31240","31770","32304","32809","33367","33969","34586","35494","36313","37030","37715","38390","39276","39943","40463","41001","41515","42108","42686","43214","43961","44610","45356","46161","46897","47545","48381","49020","49687","50339","50919","51520","52247","52915","53607","54373","55057","55681","56467","57330","57932","58525","59213","59739","60326","60906","61610","62330","62806","63519","64028","64759","65451","66099","66740","67519","68135","68633","69243","69771","70642","71264","71770","72307","72925","73402","73906","74522","75320","75993","76650","77224","77657","78209","78791","79417","79903","80521","81037","81654","82222","83040","83660","84404","84995","85501","86219","87187","87911","88776","89498","90168","90930","91612","92341","92961","93562","94211","94929","95511","96049","96688","97197","97898","98435","99040","99549"
NA,"","Kyrgyzstan","41.20438","74.766098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","5","6","9","9","33","33","33","35","35","44","54","67","71","78","91","114","130","133","201","216","254","302","345","345","370","395","416","437","462","504","527","564","575","600","614","637","650","658","675","688","709","726","735","745","783","804","827","898","910","923","939","957","980","992","1015","1043","1066","1088","1113","1170","1181","1219","1265","1292","1340","1360","1425","1445","1483","1572","1668","1668","1722","1791","1847","1902","1933","1933","1961","1981","2021","2021","2082","2112","2162","2194","2212","2294","2370","2443","2530","2655","2671","2714","2802","2916","2967","3053","3134","3236","3253","3460","3538","3538","3712","3735","3821","10704","13109","13109","14776","15536","18038","18038","19203","20388","21205","22296","22296","23985","25037","26419","27274","27927","28743","29513","30099","30764","31062","31822","32126","32734","32997","33288","33592","33951","34276","34537","34855","35197","35486","35831","36056","36397","36615","36925","37217","37492","37726","37973","38198","38459","38649","38895","39174","39389","39599","39826","39960","40092","40336","40487","40631","40779","40922","41023","41103","41210","41317","41415","41484","41484","41682","41796","41904","42005","42147","42302","42453","42613","42761","42879","42983","43137","43278","43418","43521"
NA,"","Laos","19.856270000000002","102.495496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","2","2","2","2","4","4","4","7","7","7","7","7","8","8","9","9","9","9","10","9","9","13","13","13","13","14","14","14","14","14","14","14","14","14","14","14","14","14","14","16","16","16","16","16","16","16","18","18","18","18","18","18","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","20","20","20","20","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22"
NA,"","Latvia","56.8796","24.6032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","31","1","1","1","16","16","16","16","16","16","16","16","16","44","57","88","88","88","88","133","133","133","267","267","267","267","267","348","348","348","348","348","348","348","464","464","464","464","464","464","627","627","627","662","662","662","662","694","694","694","712","712","712","712","741","741","741","745","745","745","745","760","760","760","781","781","781","781","794","794","818","818","845","845","845","875","875","903","903","903","903","903","903","903","903","932","932","932","932","974","974","988","997","1000","1000","1000","1008","1008","1019","1019","1019","1019","1019","1022","1022","1022","1022","1022","1022","1022","1045","1045","1045","1045","1045","1045","1045","1052","1052","1052","1052","1052","1052","1052","1070","1070","1070","1070","1070","1070","1070","1078","1078","1078","1078","1078","1078","1078","1093","1093","1093","1093","1093","1093","1093","1135","1135","1163","1163","1163","1163","1163","1173","1173","1187","1187","1187","1187","1187","1187","1234","1248","1248","1248","1248","1248","1248","1248","1248","1248","1248","1248","1248","1248","1248","1248","1282","1304","1304","1304","1307","1307","1307","1307","1307","1307","1307"
