date,Deutschland,Deutschland,Afghanistan,Afghanistan,Ägypten,Ägypten,Angola,Angola,Argentinien,Argentinien,Aserbaidschan,Aserbaidschan,Australien,Australien,Bangladesch,Bangladesch,Belarus,Belarus,Belgien,Belgien,Benin,Benin,Bolivien,Bolivien,Brasilien,Brasilien,Bulgarien,Bulgarien,Chile,Chile,Costa Rica,Costa Rica,Dänemark,Dänemark,Dominikanische Republik,Dominikanische Republik,Ecuador,Ecuador,El Salvador,El Salvador,Finnland,Finnland,Frankreich,Frankreich,Ghana,Ghana,Griechenland,Griechenland,Großbritannien,Großbritannien,Guatemala,Guatemala,Guinea,Guinea,Haiti,Haiti,Honduras,Honduras,Indien,Indien,Indonesien,Indonesien,Irak,Irak,Iran,Iran,Israel,Israel,Italien,Italien,Japan,Japan,Jemen,Jemen,Jordanien,Jordanien,Kamerun,Kamerun,Kanada,Kanada,Kasachstan,Kasachstan,Kenia,Kenia,Kirgisistan,Kirgisistan,Kolumbien,Kolumbien,Kuba,Kuba,Libanon,Libanon,Malawi,Malawi,Malaysia,Malaysia,Mali,Mali,Marokko,Marokko,Mexiko,Mexiko,Mosambik,Mosambik,Nepal,Nepal,Niederlande,Niederlande,Niger,Niger,Nigeria,Nigeria,Norwegen,Norwegen,Österreich,Österreich,Pakistan,Pakistan,Papua-Neuguinea,Papua-Neuguinea,Paraguay,Paraguay,Peru,Peru,Philippinen,Philippinen,Polen,Polen,Portugal,Portugal,Ruanda,Ruanda,Rumänien,Rumänien,Russland,Russland,Sambia,Sambia,Saudi-Arabien,Saudi-Arabien,Schweden,Schweden,Schweiz,Schweiz,Senegal,Senegal,Serbien,Serbien,Sierra Leone,Sierra Leone,Simbabwe,Simbabwe,Singapur,Singapur,Slowakei,Slowakei,Somalia,Somalia,Spanien,Spanien,Sri Lanka,Sri Lanka,Südafrika,Südafrika,Sudan,Sudan,Südkorea,Südkorea,Südsudan,Südsudan,Syrien,Syrien,Tadschikistan,Tadschikistan,Thailand,Thailand,Togo,Togo,Tschad,Tschad,Tschechien,Tschechien,Tunesien,Tunesien,Türkei,Türkei,Uganda,Uganda,Ukraine,Ukraine,Ungarn,Ungarn,USA,USA,Usbekistan,Usbekistan,Venezuela,Venezuela,Vereinigte Arabische Emirate,Vereinigte Arabische Emirate,Vietnam,Vietnam
2021-05-04,29.39,8.31,,,,,,,15.82,2.32,9.67,5.49,,,,1.89,,,28.19,7.83,,,5.68,2.11,14.42,6.88,8.91,3.24,43.56,36.25,,,24.33,12.68,12.16,7.41,5.04,1.43,13.72,1.56,31.1,3.09,24.79,10.37,,,21.25,9.47,51.26,23.4,0.97,,,0.38,,,,,9.32,2.11,4.64,2.93,,,1.29,0.28,62.52,58.55,25.47,10.9,,,,,7.89,2.8,,,34.78,3.06,7.57,1.85,,,,,,,,,4.51,2.64,,,2.98,1.89,,,14.17,11.72,10.07,6.53,,,,,,,,,0.6,,26.15,7.38,27.19,10.1,,,,,1.93,0.18,4,2.12,1.59,0.29,,,25.9,9.19,,,17.73,10.83,8.55,5.27,0.28,,,,,,22.45,11.3,2.49,,,,,,3.04,0.72,,,21.2,9.68,,,27.13,11.54,,0.56,0.6,0.6,,,6.95,0.58,,,,,,,1.65,0.61,,,,,22.01,9.65,2.76,0.91,16.76,11.38,0.82,,1.74,,42.69,23.28,44.22,31.75,,,,,,,0.6,
2021-05-05,30.49,8.59,,,,,,,16.07,2.5,9.74,5.7,,,,1.95,,,28.92,8.47,,,5.91,2.16,14.71,7.02,9.01,3.62,43.98,36.74,,,24.79,13.18,12.81,7.44,5.24,1.46,14.14,1.73,32.58,3.35,25.27,10.71,,,21.8,10,51.46,24,1.01,,0.74,0.41,,,,,9.4,2.19,,,,,,,62.55,58.59,26.03,11.17,2.67,0.83,,,,,,,35.49,3.11,8.34,2.45,,,,,,,,,4.65,2.69,,,3.07,1.96,,,14.45,11.78,10.34,6.82,,,,,,,,,0.61,,26.9,8.1,27.86,10.3,,,,,2.03,,4.06,2.13,1.63,0.31,24.98,8.74,26.49,9.36,,,17.93,11.12,8.71,5.49,0.32,,,,,,23.06,11.58,2.5,,30.44,23.82,0.71,,3.1,0.78,,,21.31,10.01,,,27.73,12.18,,0.66,0.62,0.62,,,6.96,0.63,,,,,,,1.67,0.62,,,,,22.69,9.73,2.8,0.96,16.91,11.67,0.85,,1.79,,42.99,23.97,44.42,32.1,,,,,,,0.69,
2021-05-06,31.41,8.86,,,,,,,16.37,2.64,9.79,5.93,,,,2.01,,,29.68,9.14,,,6.08,2.2,14.82,7.07,9.06,3.66,44.41,37.14,,,25.16,13.63,13.43,7.45,5.4,1.49,14.52,1.96,,,25.82,11.08,,,22.39,10.55,51.66,24.7,1.05,,0.87,0.42,,,,,9.5,2.29,4.76,3.05,,,,,62.59,58.62,26.61,11.48,2.92,0.88,,,,,,,36.37,3.17,,,,,,,,,,,4.77,2.7,1.63,,3.19,2.02,,,,,10.64,7.05,,,,,,,,,0.63,,27.55,8.76,28.73,10.54,,,,,2.11,0.19,4.18,2.14,,,25.72,9.12,26.96,9.77,,,18.15,11.43,8.84,5.68,0.35,,,,,,23.75,11.92,2.52,,30.69,23.91,,,3.22,0.87,,,21.54,10.26,,,28.39,12.74,,0.75,,,,,7.08,0.78,,,,,,,1.72,0.65,,,,,23.44,9.83,2.82,1.05,17.06,11.95,0.86,,1.88,,43.52,24.91,44.69,32.57,,,,,,,0.77,
2021-05-07,32.19,9.14,,,,,,,16.72,2.8,9.83,6.22,,,,,3.17,1.59,30.55,9.65,,,6.24,2.25,14.92,7.13,9.19,4.09,44.85,37.47,,,25.45,14.05,13.97,,5.56,1.5,14.78,2.4,34.36,3.7,26.37,11.49,,,22.94,11.11,51.86,25.38,1.13,,0.89,0.44,,,,,9.59,2.38,4.82,3.1,,,1.47,0.3,62.61,58.65,27.2,11.81,3.03,0.92,,,,,,,37.37,3.24,8.71,2.79,,,,,7.59,4.39,,,,,,,3.29,2.07,,,14.71,11.82,10.88,7.23,,,7.18,1.24,,,,,0.78,,27.84,9.07,29.7,10.8,,,,,2.18,,4.28,2.18,1.73,0.38,26.39,9.46,27.45,10.27,,,18.35,11.72,8.87,5.73,,,,,,,24.4,12.25,2.53,,31.11,24.11,,,3.37,0.94,,,21.81,10.53,,,,,4.33,0.83,,,,,7.17,0.93,,,,,,,1.81,,,,,,24.16,9.93,2.89,1.17,17.17,12.11,,,1.96,,44.12,25.39,44.98,33.15,,,,,,,0.82,
2021-05-08,32.52,9.32,,,,,,,16.95,2.97,9.88,6.51,,,,2.07,,,31.25,,,,6.28,2.26,,,9.25,4.17,44.94,,,,25.61,14.58,14.15,,,,,,35.08,3.8,26.7,11.6,,,23.51,11.67,52.1,26.03,1.14,,,,,,,,9.66,2.47,,,,,,,62.62,58.66,27.74,12.14,3.08,0.93,,,,,,,38.18,3.29,,,,,,,,,,,,,1.66,,3.35,2.09,,,14.83,11.9,10.97,7.32,,,,,,,,,0.8,,,9.08,30.08,11.01,,,,,2.19,,4.47,2.25,1.78,0.4,26.91,9.64,27.91,10.83,,0.38,18.61,12.03,8.95,5.85,0.42,,,,,,24.74,12.36,2.55,,31.45,24.19,0.73,0.08,3.43,1,,,22.43,10.72,,,,,,,0.64,0.64,,,,0.98,,,,,,,1.82,0.67,,,,,24.43,9.94,2.97,1.26,17.25,12.22,0.87,,1.97,,44.39,25.76,45.24,33.68,,,,,,,0.86,
2021-05-09,32.74,9.45,,,1.04,,,,17.01,3.08,,6.72,,,,2.12,,,31.32,9.75,,,6.29,2.27,,,9.3,4.2,44.95,37.52,,,25.89,14.87,14.23,7.47,5.8,1.51,,,,,26.89,11.67,,,,,52.25,26.3,,,,,,,,,9.7,2.5,4.88,3.16,,,,,62.65,58.71,28.16,12.37,3.14,0.94,0.06,,,,,,38.88,3.31,,,,,,,,,,,,,,,3.43,2.11,,,,,11,7.36,,,,,29.8,9.24,,,0.81,,27.85,9.09,30.22,11.08,,,,,2.2,0.2,4.57,2.32,1.79,0.41,27.11,9.7,28.59,10.97,,,18.87,12.32,,,,,,,30.83,9.01,24.9,12.4,,,31.59,24.24,,,3.54,1.06,,,22.97,10.77,,,29.51,13.31,4.34,0.92,,,,,7.19,0.99,,,,,0.74,,1.86,0.74,,,,,24.66,9.95,3.06,1.32,17.29,12.25,0.89,,,,44.57,25.92,45.48,34.16,,,,,,,0.87,
2021-05-10,33.21,9.68,,,,,,,17.08,3.11,9.92,6.73,,,,,,,32,9.81,,,6.35,2.31,15.1,7.18,9.38,4.49,45.49,37.89,12.9,8.57,26.34,15.5,15.4,7.49,,,,,35.1,3.81,27.34,12.02,,,24.05,12.26,52.42,26.65,1.2,,,,,,,,9.8,2.6,,,,,1.76,0.35,62.68,58.76,28.65,12.63,3.34,1.01,,,,,,,39.72,3.36,,,,,,,7.94,4.8,,,,,1.67,,3.54,2.19,,,15.52,11.93,,,,,,,,,,,0.82,,27.9,9.21,30.59,11.21,,,,,2.34,0.24,4.71,2.35,,,27.48,9.85,29.14,11.2,,,19.09,12.62,9.02,5.91,0.44,,,,,,25.44,12.77,,,31.88,24.35,,,3.56,1.09,31.67,21.96,23.42,10.91,,,30.01,13.53,4.35,0.93,0.67,0.67,,,7.22,1.14,,,,,,,1.96,0.76,,,,,25.34,10.02,3.15,1.4,17.33,12.33,,,1.98,,44.99,26.19,45.69,34.54,3.16,0.35,,,,,,
2021-05-11,34.17,10.02,1.15,0.14,1.11,0.23,,,17.24,3.2,9.96,6.87,,,,2.18,,,32.51,9.9,,,6.42,2.34,15.36,7.31,9.52,4.87,46.05,38.33,,,26.86,15.95,16.83,7.51,6.05,1.55,14.95,3.05,36.36,4.31,27.94,12.42,,,24.58,12.82,52.62,27.16,1.29,,1.09,0.45,,,,,9.9,2.7,4.99,3.25,,,,,62.71,58.8,29.15,12.9,3.52,1.1,,,,,,,40.47,3.41,9.36,3.72,,,0.57,0.09,8.14,4.98,,,,,,,3.63,2.25,,,15.99,11.96,11.14,7.37,,,,,,,,,0.83,,28.23,9.79,31.14,11.41,1.27,0.43,0.03,,2.48,0.29,4.84,2.39,1.85,0.47,28.03,10.14,29.72,11.39,,,19.29,12.99,9.05,5.92,,,,,,,26.09,13.21,2.56,,,,,,3.63,1.15,,,23.84,11.06,,,30.62,13.91,4.43,1,0.7,0.7,,,7.24,1.3,,,,,,,1.97,0.81,,,,,26.05,10.1,,,17.38,12.47,0.91,,2.02,0,,,45.88,34.86,,,,,,,0.91,
2021-05-12,35.43,10.46,,,,,1.78,0.12,17.41,3.36,10.01,7.03,,,,2.22,,,33.07,10.16,0.09,,6.46,2.37,15.68,7.46,9.69,5.21,46.6,38.74,,,27.31,16.42,18.3,7.53,6.1,1.58,,,,,28.57,12.78,,,25.09,13.36,52.89,27.83,1.36,,1.1,0.46,,,,,9.99,2.77,,,,,,,62.73,58.84,29.68,13.18,3.7,1.22,,,,,0.16,0,41.32,3.47,,,,,,,8.33,5.13,0.62,,,,,,,,,,16.24,12.03,11.38,7.65,0.95,0.19,,,,,0.28,0.02,0.85,,29.01,10.78,32.01,11.68,,,,,2.63,0.34,5.02,2.42,,,,,30.24,11.55,,,19.49,13.35,9.3,6.17,0.49,,,,,,26.74,13.69,,,32.61,24.93,,,3.7,1.21,,,24.2,11.26,,,31.13,14.36,4.65,1.05,0.73,0.73,,,7.25,1.46,0.05,,,,,,2,0.92,,,,,26.79,10.18,,,17.44,12.61,0.92,,2.06,0.01,45.76,26.76,46.04,35.18,3.27,0.57,,,,,,
2021-05-13,35.75,10.65,,,,,,,17.51,3.61,10.05,7.19,,,,,,,33.4,10.86,,,,,16.04,7.63,9.87,5.58,47.1,39.06,,,27.65,16.76,19.57,7.54,6.25,1.72,15.35,4.08,36.67,4.45,29.07,12.87,,,25.59,13.92,53.2,28.46,1.44,,,,,,,,10.08,2.85,,,,,,,62.75,58.88,30.26,13.5,3.9,1.35,,,,,,,42.29,3.54,,,1.73,,,,8.55,5.29,,,,,1.73,,,,,,,,11.63,7.84,,,,,,,,,,,29.25,10.94,32.3,11.77,1.33,0.44,,,2.81,0.42,5.24,2.44,,,29.36,11.21,30.77,11.7,,,19.7,13.71,9.36,6.26,,,,,,,27.09,13.86,2.58,,,,,,3.77,1.29,32.48,22.22,24.59,11.49,,,31.89,14.92,5.02,1.09,0.77,0.77,,,7.26,1.61,,,,,,,2.03,1.01,,,,,27.58,10.27,,,17.47,12.65,,,2.1,0.02,46.41,27.19,46.23,35.58,,,,,,,,
2021-05-14,36.39,10.93,,,,,,,17.6,3.87,10.08,7.29,,,,,,,33.77,11.76,,,6.66,2.4,16.65,7.86,10.04,5.89,47.64,,,,28,17.29,20.75,,6.45,1.8,15.61,4.59,37.77,5.02,29.73,13.12,,,26.08,14.49,53.53,29.04,1.52,,,,,,,,10.13,2.88,5.01,3.26,,,,,,58.89,30.84,13.84,4.08,1.5,,,,,,,43.36,3.63,9.53,3.85,1.74,,,,,,,,5.52,,,,3.66,,0.35,0.06,16.36,12.06,,,,,,,,,,,0.86,,29.46,11.1,33.05,12.04,,,0.13,,2.92,,5.5,2.5,1.97,0.58,29.93,11.67,31.28,11.89,,,19.93,14.08,9.5,6.47,0.55,,,,,,27.62,14.26,,,,,,,3.84,1.37,,,24.99,11.75,,,,,5.32,1.14,0.8,0.8,,,,1.77,,,,,,,,,,,,,28.32,10.34,,,17.57,12.74,0.94,,2.14,0.03,47.15,27.5,46.42,35.96,,,,,,,0.97,
2021-05-15,36.67,11.12,,,,,,,17.68,4.14,10.12,7.41,,,,,,,34.05,12.23,,,6.94,2.43,16.81,7.96,10.08,5.95,,,,,28.27,17.62,21.06,,6.53,1.89,15.8,5.02,37.99,5.09,30.28,13.27,,,26.6,15.05,53.87,29.61,1.53,,,,,,1.1,0.06,10.23,,,,,,,,,58.9,31.44,14.17,4.19,1.53,,,,,,,44.26,3.7,9.69,3.96,,,,,8.95,5.55,,,5.53,2.99,1.74,,3.7,,,,16.72,12.19,,,,,,,,,,,0.87,,29.49,11.11,33.54,12.23,,,,,2.94,,5.66,2.57,2.05,0.62,30.36,11.98,31.52,12.44,,,20.2,14.44,9.78,6.57,0.59,,,,,,27.99,14.4,,,33.49,25.61,,,3.9,1.44,,,25.46,12.1,,,,,,,,,,,,1.83,,,,,,,,,,,,,28.61,10.36,3.32,1.51,17.66,12.8,,,,,47.62,27.97,46.71,36.41,,,,,,,,
2021-05-16,36.87,11.27,,,,,,,17.75,4.21,10.17,7.54,,,,2.25,,,34.07,12.27,,,7.01,2.44,16.84,7.98,10.1,5.97,47.65,39.36,,,28.62,17.87,21.19,7.56,6.68,1.96,,,,,30.58,13.3,,,,,54.07,29.88,1.55,,,,,,,,10.27,2.93,5.03,3.28,,,,,62.76,58.91,31.89,14.43,4.34,1.54,,,,,,,45.06,3.74,9.78,4.02,,,,,9.04,5.62,4.03,,5.6,3,,,3.73,2.27,,,,,11.99,8.22,,,,,33.89,11.25,,,,,,11.13,33.74,12.31,,,,,2.96,0.45,5.74,2.61,2.08,0.66,30.54,12.1,31.57,13.66,,,20.42,14.75,9.81,6.62,,,,,33.58,10.47,28.16,14.45,,,33.6,25.75,,,3.91,1.45,,,25.88,12.26,0.78,,32.77,15.43,5.95,1.25,,,,,7.29,1.84,,,,,0.76,,2.12,1.12,,,,,28.85,10.37,3.5,1.57,17.72,12.84,0.99,,2.15,0.04,48.02,28.23,46.98,36.78,,,,,,,0.98,0.02
2021-05-17,37.3,11.52,,,,,,,17.81,4.32,,,,,3.53,2.28,,,34.82,12.49,,,7.04,2.45,17.1,8.12,10.2,6.13,48.3,39.6,14.17,10.4,29.15,18.39,,,,2.02,15.97,5.65,38.5,5.26,31.13,13.53,,,27.22,15.59,54.23,30.27,1.62,,1.2,0.51,,,,,10.37,2.95,5.06,3.32,,,2.36,0.42,62.77,58.92,32.34,14.78,4.61,1.75,,,,,,,46.05,3.77,9.83,4.04,,,,,9.14,5.67,4.77,,5.86,3.04,,,3.83,2.36,,,17.5,12.31,12.06,8.26,,,,,,,,,0.88,,29.52,11.14,34.08,12.52,,,,,3.03,0.55,5.89,2.64,,,30.82,12.27,32.15,14.19,,,20.6,15.09,9.84,6.66,0.62,,,,,,28.66,14.9,,,33.86,26.05,,,3.98,1.5,33.61,24.62,26.29,12.48,,,33.14,15.66,6.07,1.26,0.81,,,,7.31,2.03,,,,,,,2.18,1.17,,,,,29.53,10.43,3.66,1.65,17.77,13,1.02,,2.17,0.06,48.81,28.46,47.19,37.03,,,,,,,,
2021-05-18,37.93,11.94,,,,,1.84,0.23,18.01,4.54,10.28,7.81,,,,,,,35.7,12.78,,,7.73,2.5,17.33,8.23,10.36,6.35,49.02,39.85,,,29.66,18.92,23.46,7.61,6.82,2.15,16.21,6.17,,,31.81,13.77,,,27.87,16.05,54.48,30.74,1.71,,,,,,,,10.45,2.97,5.11,3.39,,,,,62.79,58.97,32.81,15.12,4.88,1.93,,,10.14,3.77,0.17,,46.73,3.84,9.97,4.15,,,,,9.35,5.82,5.41,,6.01,3.05,1.75,,3.97,2.46,,,18.34,12.41,,,,,,1.46,,,0.48,,0.89,,29.61,11.58,34.57,12.82,,,,,3.24,0.63,6.07,2.67,2.29,0.72,31.36,12.67,32.62,14.39,,,20.78,15.45,10,6.8,,,,,,,29.28,15.43,,,34.1,26.57,,,4.04,1.56,,,26.66,12.67,,,33.67,15.98,6.3,1.38,0.88,0.81,,,,2.31,0.06,,,,,,2.27,1.23,,,,,30.2,10.55,3.81,1.74,18.03,13.44,,,2.19,0.09,49.59,28.72,47.35,37.21,3.36,0.86,,,,,1.01,
2021-05-19,38.61,12.58,,,,,,,18.32,4.66,10.4,7.98,,,,2.32,,,36.38,13.37,,,,,17.58,8.34,10.55,6.59,49.67,40.07,,,30.21,19.31,24.51,7.64,6.95,2.27,16.44,6.65,39.01,5.54,32.49,13.99,,,28.53,16.4,54.87,31.29,1.79,,1.24,,,,,,10.53,2.98,,,,,,,62.81,59.03,33.31,15.45,5.18,2.12,,,,,,,47.58,3.94,10.11,4.27,,,,,9.55,5.9,,,6.18,3.08,1.76,,4.12,2.56,,,19.05,12.66,12.54,8.63,,,,,,,,,0.91,,29.76,12.92,35.4,13.2,,,,,3.44,0.7,6.25,2.73,,,,,33.17,14.62,,,20.95,15.81,10.09,6.95,0.65,,,,,,29.94,15.94,,,34.37,27.13,,,4.07,1.61,,,27.05,12.84,,,34.33,16.46,6.46,1.4,0.94,,,,7.34,2.49,,,,,,,2.36,1.28,,,,,30.92,10.69,3.95,1.84,18.22,13.58,1.07,,2.21,0.11,49.99,29.14,47.59,37.51,,,1.11,,,,,
2021-05-20,39.17,13.16,1.21,0.2,,,,,18.58,4.76,10.54,8.12,,,,2.38,,,36.97,14.08,,,,,17.85,8.48,10.74,6.9,50.35,40.4,,,30.77,19.7,25.34,7.79,7.37,2.43,16.65,7.15,39.74,5.99,33.24,14.24,,,29.21,16.73,55.27,31.91,1.87,,1.25,0.55,,,,,10.62,2.99,5.28,3.5,,,,,62.84,59.07,33.83,15.88,5.5,2.22,,,,,,,48.52,4.05,10.24,4.43,1.76,,,,9.75,5.99,6.34,,6.39,3.16,1.77,,4.3,2.63,,,19.69,12.86,13.04,8.83,,,,1.66,,,,,0.92,,29.92,14.19,36.25,13.6,1.65,0.52,,,3.65,0.77,6.47,2.78,,,32.68,13.8,33.68,14.88,,,21.09,16.16,10.2,7.04,0.69,,,,,,30.62,16.51,,,,,,,4.14,1.7,,,27.45,13.09,,,34.96,16.82,6.54,1.44,1.01,,,,7.37,2.9,,,,,,,2.47,1.32,,,,,31.63,10.95,,,18.39,13.72,,,2.22,0.14,50.71,29.88,47.89,37.86,,,,,,,,
2021-05-21,39.67,13.69,,,,,1.92,0.39,18.88,4.93,10.75,8.23,,,,,,,37.58,14.62,0.1,0,8.61,2.54,,,10.88,7.12,50.39,40.41,,,31.38,20.03,26.02,8.04,,,16.71,7.94,40.92,6.64,33.96,14.52,,,29.95,16.97,55.59,32.53,1.94,,,,,,1.38,0.28,,,5.37,3.56,,,,,,,34.37,16.31,5.79,2.39,,,,,0.18,0.01,49.67,4.19,10.35,4.61,,,,,,,,,6.5,,1.79,,4.43,2.69,0.36,0.07,20.23,13.05,13.48,8.99,,,,1.76,,,,,,,30.01,14.77,37.07,14.07,1.73,0.54,0.24,,3.82,0.83,6.8,2.94,2.77,0.84,33.23,14.3,34.22,15.16,,,21.24,16.49,10.3,7.15,0.7,0.01,,,,,31.27,17.02,2.61,,34.84,27.5,,,4.2,1.77,,,27.98,13.26,,,,,6.59,1.48,1.08,,,,7.39,3.34,,,,,,,2.65,1.38,,,,,32.27,11.2,4.19,2.06,18.82,14.08,1.11,,2.23,,51.44,30.72,48.22,38.21,,,,,,,,
2021-05-22,39.94,14,,,1.54,,,,19.11,5.13,11,8.35,,,,2.41,,,37.96,15.01,,,9.07,2.56,,,10.91,7.18,50.53,,,,31.83,20.24,26.23,8.11,7.96,2.77,16.92,8.4,41.25,6.79,34.47,14.64,,,30.71,17.19,55.89,33.36,1.95,,,,,,,,10.81,,,,,,,,62.85,59.09,34.9,16.71,6.01,2.42,,,,,,,50.58,4.32,10.49,4.81,,,,,10.07,6.11,6.84,,6.51,3.18,,,4.57,2.7,,,20.69,13.09,13.85,9.09,,,,1.82,,,,,0.93,,30.04,14.79,37.51,14.29,,,,,,,7.04,3.09,2.87,0.87,33.58,14.67,34.7,15.51,,,21.38,16.76,10.5,7.6,,0.02,,,,,31.64,17.2,,,,,,,4.24,1.84,,,28.46,13.66,,,,,6.66,1.51,1.09,,,,,3.41,,,,,,,2.72,,,,,,32.57,11.31,4.33,2.15,18.88,14.11,1.12,0,,,51.82,31.07,48.58,38.57,,,,,,,,
2021-05-23,40.1,14.19,,,1.62,0.3,,,19.25,5.23,,,,,,,4.64,2.88,38.02,15.03,,,9.18,2.57,,,10.93,7.21,50.55,40.44,,,32.22,20.34,26.33,8.14,8.21,2.82,,,41.35,6.8,34.71,14.67,,,,,56.08,33.73,1.96,,1.4,0.59,,,,,10.87,3.02,,3.61,,,,,62.87,59.13,35.31,17.02,6.27,2.44,,,,,,,51.33,4.38,10.57,4.89,1.77,,,,10.17,6.15,6.91,,6.54,3.2,1.8,,4.69,2.73,,,,,14.09,9.14,,,,1.9,36.92,14.41,,,,,30.06,14.8,37.72,14.42,,,,,3.93,0.84,7.17,3.22,,,33.69,14.79,35.06,15.85,,,21.5,16.93,10.53,7.61,0.72,,,,36.05,12.47,31.79,17.26,,,35.09,27.66,,,,1.87,,,28.9,13.84,,,35.74,17.39,6.71,1.53,1.1,,,,7.4,3.42,,,,,0.78,,2.78,1.39,,,,,32.78,11.39,4.47,2.2,19.03,14.23,1.15,,2.24,0.17,52,31.18,48.83,38.87,3.54,1.24,,,,,,
2021-05-24,40.28,14.42,1.22,0.25,1.71,,,,19.33,5.34,11.19,8.41,12.54,1.63,,2.46,,,38.25,15.35,,,9.53,2.59,,,10.95,7.27,51.47,40.76,17.03,11.59,32.62,20.51,27.04,8.41,,,16.98,9.13,,,35.09,14.72,2.73,,31.48,17.4,56.26,34.22,2.01,0.01,1.48,0.6,,,,,11.04,3.03,5.45,3.62,,,3.26,0.48,62.9,59.17,35.77,17.39,6.73,2.6,,,,,0.2,0.02,52.22,4.43,10.6,4.92,,,,,10.37,6.19,7,,6.68,3.26,,,4.9,2.81,,,21.22,13.21,14.22,9.15,,,,2.04,,,,,,,30.07,14.84,37.86,14.56,1.88,0.58,,,3.98,0.91,7.38,3.38,3.03,0.9,33.86,15.03,35.37,16.34,,,21.62,17.14,10.7,7.67,,,,,,,32.15,17.48,2.64,,35.36,28.02,,,4.26,1.89,36.11,27.63,29.37,13.99,,,36.26,17.65,6.72,1.56,1.18,,,,7.55,3.62,0.07,,,,,,2.93,1.4,,,,,33.22,11.7,4.59,2.26,19.11,14.28,1.17,0.01,2.25,0.2,52.03,31.81,49.01,39.05,,,,,,,,
2021-05-25,40.63,14.87,,,1.77,0.31,,,19.49,5.39,11.43,8.51,12.83,1.64,,2.48,,,38.76,15.75,,,9.81,2.68,20.09,9.9,11.03,7.43,52.46,41.06,,,33.37,20.73,27.69,8.71,8.56,2.92,17.11,9.74,42.33,7.42,35.68,15.01,,,32.21,17.62,56.53,34.79,2.09,0.19,1.57,0.61,,,,,11.12,3.04,5.68,3.74,,,,,62.92,59.2,36.22,17.78,7.2,2.65,,,,,,,52.84,4.49,10.73,5.06,1.78,,,,10.69,6.24,7.05,,6.72,3.27,1.81,,5.11,2.9,,,22.13,13.54,14.43,9.18,,,,2.11,,,,,,0,30.15,15.38,38.28,14.77,,,,,4.07,0.96,7.62,3.45,3.16,0.94,34.24,15.47,35.8,16.58,,,21.75,17.41,10.81,7.71,,,,,,,32.73,18.06,,,35.68,28.32,,,4.3,1.94,,,29.83,14.08,0.79,,36.76,18.04,6.73,1.59,1.28,,,,7.7,3.8,,,,,,,3.09,,,,,,33.7,12.04,4.74,2.3,19.27,14.4,,,2.26,0.22,52.17,33.09,49.15,39.19,3.58,1.32,,,,,,
2021-05-26,41.29,15.72,,,,,2.02,0.6,19.64,5.43,11.69,8.59,13.03,1.85,,,,,39.07,16.55,,,10.16,2.79,20.34,10.03,11.18,7.58,53.41,41.31,,,34.19,20.94,28.25,9,,,17.19,10.37,42.88,7.85,36.29,15.3,,,32.78,18.04,56.88,35.42,2.15,0.25,1.67,0.64,,,,,11.32,3.06,,,,,,,62.93,59.22,36.69,18.23,7.72,2.7,,,12.74,4.41,0.21,0.03,53.51,4.62,10.84,5.19,,,,,11.1,6.28,7.1,,7.03,3.45,1.82,,5.18,2.91,0.41,0.13,,,14.99,9.24,,,,2.16,,,0.63,0.03,,,30.33,16.94,38.83,15.28,,,,,4.23,1.02,7.87,3.48,,,34.73,16.04,36.28,16.77,,,21.88,17.69,11.07,7.85,0.76,,,,,,33.37,18.64,2.65,0.41,,,,,4.33,1.97,,,30.21,14.24,,,37.4,18.43,6.74,1.6,1.4,,,,7.87,3.94,0.08,,,,,,3.17,1.42,,,,,34.33,12.38,4.89,2.33,19.35,14.45,1.24,,2.27,0.25,52.34,34.45,49.36,39.42,,,,,,,1.03,
2021-05-27,41.87,16.48,,0.29,,,,,19.89,5.57,12.09,8.69,13.43,1.89,,2.5,,,39.43,17.44,,,10.49,2.91,20.57,10.13,11.34,7.68,54.28,41.5,,,35.04,21.16,28.72,9.28,8.65,3.31,17.25,11,,,36.95,15.64,,,33.34,18.46,57.26,36.06,2.22,0.3,,,,,,,11.51,3.07,,,,,,,62.95,59.26,37.2,18.73,8.21,2.78,,,13.62,4.81,,,54.42,4.79,11.06,5.44,1.79,,,,,,7.15,,7.13,3.5,,,5.36,3.06,,,,,,,,,,2.22,,,,,0.94,0.01,30.51,18.31,39.44,15.8,2.12,0.69,,,4.42,1.08,8.14,3.57,,,35.15,16.67,36.72,17.19,,,22,17.96,11.12,7.89,,,,,,,34.03,19.22,,,36.33,28.89,,,4.36,2.05,,,30.65,14.46,,0.01,37.87,18.83,6.76,,1.52,,,,9.16,4.04,,,0.14,,,,3.32,1.47,,,,,34.9,12.83,5.06,2.35,19.42,14.5,1.26,,2.28,0.27,52.63,35.67,49.55,39.7,,,,,,,,
