date,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Antarktis,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bhutan,Bolivien,Bosnien und Herzegowina,Botswana,Brasilien,Brunei,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Deutschland,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Fiji,Finnland,Frankreich,Gabun,Gambia,Georgien,Ghana,Grenada,Griechenland,Großbritannien,Guatemala,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Israel,Italien,Jamaika,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kiribati,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Mikronesien,Moldawien,Monaco,Mongolei,Montenegro,Mosambik,Myanmar,Namibia,Nepal,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Palau,Panama,Papua Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Saint Lucia,Salomon Inseln,Sambia,Samoa,San Marino,São Tomé und Príncipe,Saudi Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St  Kitts und Nevis,St  Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Tonga,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,Uruguay,USA,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Zentralafrikanische Republik,Zypern
2020-09-16,2,17,3,9,0,2,0,0,0,208,3,2,11,6,1,2,33,0,6,3,0,0,0,47,9,0,785,0,5,0,0,51,0,15,1,4,0,14,0,0,42,4,0,0,0,1,0,1,37,0,1,0,2,0,3,13,16,0,0,1,1,8,1162,109,74,138,1,0,18,10,1,10,1,1,0,0,6,1,7,0,4,0,0,204,0,1,4,4,1,3,0,0,0,7,0,10,0,0,0,1,0,0,0,0,0,33,0,0,0,418,0,9,0,0,2,2,5,2,10,0,0,3,0,3,5,0,8,2,0,5,7,0,12,0,13,294,107,13,4,0,38,110,0,0,4,0,0,0,29,3,2,1,1,0,0,0,0,0,0,0,88,0,0,0,77,0,4,0,0,3,0,0,0,0,1,0,3,0,5,5,59,2,53,4,0,819,6,0,0,8,1,0,0,0
2020-09-17,2,18,3,9,0,2,0,0,0,222,3,2,12,6,1,1,32,0,6,3,0,0,0,45,10,0,770,0,6,0,0,52,0,14,1,4,0,14,1,0,40,4,0,0,0,1,0,1,41,0,1,0,2,0,4,14,17,0,0,2,1,10,1157,109,74,144,1,0,19,10,2,10,1,1,0,0,6,1,7,0,4,0,0,199,0,1,4,4,0,3,0,0,0,6,0,10,0,0,0,1,0,0,0,0,0,32,0,0,0,361,0,9,0,0,2,1,7,2,9,0,0,4,0,3,5,0,8,1,0,5,7,0,12,0,14,285,103,13,5,0,35,113,0,0,4,0,0,0,30,3,3,1,1,0,0,0,0,0,0,0,101,0,0,0,72,0,4,0,0,3,0,0,0,0,1,0,2,0,6,5,60,2,55,5,0,812,6,0,0,9,1,0,0,0
2020-09-18,2,18,4,9,0,2,0,0,0,215,2,2,12,6,1,2,30,0,5,3,0,0,0,43,9,0,767,0,6,0,0,50,1,15,1,5,0,13,0,0,30,4,0,0,0,1,0,1,51,0,1,0,1,0,4,17,21,0,0,1,1,13,1164,113,75,148,2,0,19,10,2,10,0,1,0,0,8,1,7,1,4,0,0,164,0,1,4,5,1,3,0,0,0,7,0,9,0,0,0,1,0,0,0,0,0,33,0,0,0,374,0,10,0,0,3,1,9,1,10,0,0,4,0,3,6,0,8,2,0,6,7,0,13,0,16,278,103,14,6,0,37,117,0,0,3,0,0,0,31,3,3,1,1,0,0,0,0,0,1,0,107,0,0,0,68,0,3,0,0,3,0,0,0,0,1,0,1,0,6,4,61,2,58,5,0,784,6,0,0,9,1,0,0,0
2020-09-19,2,18,4,9,0,2,0,0,0,219,2,2,13,6,1,1,30,0,5,3,0,0,0,41,10,0,755,0,5,0,0,51,0,17,1,5,0,13,0,0,31,4,0,0,0,1,0,0,52,0,1,0,2,0,4,19,22,0,0,1,1,14,1167,114,79,156,1,0,21,13,3,9,0,1,0,0,8,1,7,1,4,0,0,186,0,1,4,4,1,3,0,0,0,7,0,12,0,0,0,1,0,0,0,0,1,35,0,0,0,379,0,12,0,0,2,1,9,2,9,0,0,4,0,2,6,0,8,2,0,5,6,0,13,0,17,271,91,14,6,1,39,121,0,0,3,0,0,0,31,3,3,1,1,0,0,0,0,0,1,0,107,0,0,0,73,0,4,0,1,3,0,0,0,0,1,0,1,0,7,4,64,2,54,6,0,779,6,0,0,9,1,0,0,0
2020-09-20,3,17,4,9,0,3,0,0,0,243,2,2,12,5,1,1,29,0,4,3,0,0,0,39,10,0,747,0,6,0,0,48,0,17,1,5,0,11,0,0,27,4,0,0,0,1,0,0,53,0,1,0,2,0,5,21,23,0,0,1,1,15,1166,119,77,163,1,0,21,14,4,9,0,1,0,0,8,1,6,1,4,0,0,183,0,1,3,3,1,3,0,0,0,8,0,12,0,0,0,2,0,0,0,0,1,36,0,0,0,382,0,11,0,0,2,1,10,2,9,0,0,5,0,2,6,0,9,1,0,5,6,0,13,0,19,270,88,15,6,1,39,119,0,0,3,0,0,0,31,3,3,1,1,0,0,0,0,0,1,0,107,0,0,0,72,0,3,0,1,2,0,0,0,0,1,0,2,0,7,7,64,1,55,7,0,760,6,0,0,9,1,0,0,0
2020-09-21,3,18,4,8,0,3,0,0,0,259,2,2,12,5,1,2,31,0,4,3,0,0,0,37,9,0,748,0,5,0,0,41,0,18,1,5,0,10,0,0,25,3,0,0,0,0,0,0,55,0,1,0,0,0,5,22,22,0,0,1,0,17,1166,119,77,166,1,0,23,14,4,9,0,1,0,0,8,1,6,1,4,0,0,182,0,1,2,4,1,3,0,0,0,9,0,12,0,0,0,2,0,0,0,0,1,34,0,0,0,378,0,12,0,0,2,1,10,1,10,0,0,4,0,2,7,0,9,1,0,5,6,0,14,0,20,264,53,14,7,1,39,121,0,0,2,0,0,0,30,3,3,1,1,0,0,0,0,0,1,0,116,0,0,0,70,0,3,0,0,3,0,0,0,0,0,0,1,0,8,7,65,1,54,6,0,758,6,0,0,9,1,0,0,0
2020-09-22,3,18,4,8,0,2,0,0,0,300,3,2,13,5,1,2,29,0,4,4,0,0,0,35,8,0,707,0,4,0,0,40,0,18,1,5,0,9,0,0,23,3,0,0,0,1,0,0,60,0,1,1,0,0,6,23,22,0,0,1,0,17,1136,125,74,172,1,0,24,15,4,7,0,1,0,0,9,1,6,0,4,0,0,158,0,1,2,4,1,3,0,0,0,9,0,11,0,0,0,2,0,0,0,0,1,34,0,0,0,381,0,12,0,0,3,1,11,1,8,0,0,5,0,2,6,0,10,2,0,6,6,0,14,0,22,257,55,13,7,1,38,122,0,0,1,0,0,0,29,3,3,1,1,0,0,0,0,0,1,0,129,0,0,0,68,0,3,0,1,3,0,0,0,0,0,0,1,0,8,6,65,1,56,7,0,733,6,0,0,9,1,0,0,0
2020-09-23,1,18,4,8,0,2,0,0,0,323,3,2,14,4,2,2,32,0,4,3,0,0,0,36,8,0,703,0,6,0,0,41,0,19,1,6,0,9,0,0,25,3,0,0,0,1,0,0,59,0,0,1,1,0,6,25,21,0,0,2,0,17,1136,125,72,173,1,0,24,16,4,6,0,1,0,0,9,1,6,1,4,0,0,181,0,1,2,3,1,3,0,0,0,10,0,11,0,0,0,2,0,1,0,0,1,33,0,0,0,424,0,12,0,0,4,1,12,1,8,0,0,6,0,2,6,0,10,3,0,5,4,0,13,0,23,250,51,15,7,1,38,124,0,0,1,0,0,0,29,2,3,1,1,0,0,0,0,0,1,0,113,0,0,0,72,0,3,0,1,3,0,0,0,0,0,0,1,0,10,6,66,1,54,7,0,749,5,0,0,9,1,0,0,0
2020-09-24,2,17,3,7,0,3,0,0,0,329,3,1,13,5,2,2,30,0,4,4,0,0,0,36,8,0,692,0,5,0,0,47,0,18,1,8,0,8,0,0,26,3,0,0,0,1,0,0,59,0,0,1,1,0,6,28,19,0,0,2,1,18,1131,126,67,172,1,0,26,18,4,7,0,1,0,0,10,1,6,1,4,0,0,154,0,1,1,3,1,2,0,0,0,9,0,9,0,0,0,2,0,1,0,0,2,35,0,0,0,466,0,12,0,0,4,2,13,2,10,0,0,7,0,1,5,1,10,4,0,5,4,0,12,0,23,245,49,17,6,1,40,124,0,0,1,0,0,0,29,2,3,1,1,0,0,0,0,0,1,0,102,0,0,0,73,0,3,0,1,3,0,0,0,0,0,0,1,0,11,7,67,1,53,7,0,755,5,0,0,9,1,0,0,0
2020-09-25,2,17,3,7,0,3,0,0,0,365,3,2,12,4,3,2,30,0,5,5,0,0,0,36,8,0,692,0,5,0,0,47,0,18,2,9,0,8,0,0,27,3,0,0,0,1,0,0,59,0,0,1,1,0,6,29,16,0,0,2,1,18,1109,126,66,181,1,0,27,19,4,6,0,1,0,0,10,1,6,0,5,0,0,205,0,0,1,3,1,2,0,0,0,7,0,10,0,0,0,2,0,0,0,0,2,35,0,0,0,434,0,11,0,0,3,2,14,2,10,0,0,8,0,1,5,0,10,3,0,5,4,0,12,0,21,239,52,17,6,1,39,121,0,0,0,0,0,0,28,2,2,0,1,0,0,0,0,0,1,0,105,0,0,0,65,0,3,0,1,2,0,0,0,0,0,0,1,0,12,8,69,1,54,7,0,748,4,0,0,9,1,0,0,0
2020-09-26,2,17,2,7,0,3,0,0,0,392,3,2,11,3,2,3,31,0,5,4,1,0,0,35,9,0,697,0,5,0,0,48,0,17,2,10,0,7,0,0,27,3,0,0,0,1,0,1,61,0,0,1,0,0,6,30,15,0,0,1,1,17,1107,123,63,182,1,0,27,18,4,6,0,2,0,0,10,1,6,1,6,0,0,180,0,0,1,4,1,2,0,0,0,8,0,9,0,0,0,1,0,0,0,0,2,35,0,0,0,426,0,11,0,0,3,2,17,1,9,0,0,14,0,2,5,0,10,3,0,6,5,0,11,0,21,235,51,20,6,0,41,124,0,0,0,0,0,0,28,2,2,1,1,0,0,0,0,1,1,0,105,0,0,0,62,0,3,0,1,3,0,0,0,0,1,0,1,0,13,8,69,1,58,8,0,759,4,0,0,9,1,0,0,0
2020-09-27,2,16,2,6,0,3,0,0,0,385,3,2,11,3,2,3,32,0,5,5,0,0,0,34,8,0,696,0,5,0,0,51,0,17,2,10,0,7,0,0,27,2,0,0,0,1,0,1,63,0,0,1,0,0,6,30,16,0,0,2,1,15,1094,119,62,184,1,0,29,18,3,6,0,2,0,0,11,1,5,1,6,0,0,183,0,0,1,3,1,2,0,0,0,7,0,11,0,1,0,1,0,1,0,0,2,34,0,0,0,420,0,12,0,0,3,2,19,1,9,0,0,14,0,1,5,0,9,3,0,7,4,0,12,0,21,227,51,20,6,0,40,127,0,0,0,0,0,0,28,2,2,1,1,0,0,0,0,1,1,0,105,0,0,0,64,0,3,0,1,3,0,0,0,0,1,0,1,0,15,8,70,1,60,8,0,765,4,0,0,8,1,0,0,0
2020-09-28,2,16,2,6,0,3,0,0,0,376,3,2,10,4,2,3,31,0,5,5,0,0,0,35,8,0,685,0,6,0,0,57,0,17,1,11,0,6,0,0,26,3,0,0,0,1,0,1,68,0,0,2,0,0,6,30,16,0,0,2,1,14,1055,114,61,186,1,0,28,18,3,7,0,3,0,0,13,1,5,0,7,0,0,178,0,0,1,3,1,3,0,0,0,6,0,11,0,1,0,1,0,1,0,0,1,37,0,0,0,415,0,13,0,0,4,2,22,1,8,0,0,15,0,2,4,1,10,3,0,7,5,0,11,0,20,217,55,21,5,0,41,126,0,0,0,0,0,0,29,2,2,1,1,0,0,0,0,1,1,0,107,0,0,0,85,0,3,0,1,3,0,0,0,0,1,0,1,1,14,7,70,2,61,9,0,755,3,0,0,8,1,0,0,0
2020-09-29,2,15,2,5,0,3,0,0,0,367,3,2,9,4,2,3,30,0,5,7,0,0,0,34,9,0,694,0,7,0,0,58,0,17,1,11,0,5,0,0,27,4,0,0,0,0,0,1,67,0,0,2,1,0,5,35,14,0,0,2,1,17,1068,109,63,190,2,0,30,20,4,7,0,3,0,0,14,1,5,0,7,0,0,204,0,0,1,3,1,3,0,0,0,7,0,11,0,1,0,0,0,1,0,0,2,38,0,0,0,402,0,11,0,0,3,2,24,1,9,0,0,15,0,2,5,1,10,4,0,7,5,0,11,0,19,212,57,24,5,0,41,126,0,0,0,0,0,0,28,2,2,1,1,0,0,0,0,1,1,0,72,0,0,0,78,0,4,0,1,3,0,0,0,0,1,0,1,1,15,12,70,2,63,9,0,736,3,0,0,8,2,0,0,0
2020-09-30,2,15,2,5,0,3,0,0,0,366,2,2,8,4,2,3,30,0,5,8,1,0,0,33,9,0,701,0,7,0,0,57,0,18,1,11,0,4,0,0,26,3,0,0,0,0,0,0,72,0,0,2,0,0,5,40,13,0,0,2,1,19,1076,109,61,190,1,0,31,19,4,7,0,4,0,0,16,1,5,0,7,0,0,179,0,0,1,3,1,3,0,0,0,6,0,12,0,1,0,1,0,0,0,0,1,39,0,0,0,385,0,11,0,0,3,2,25,1,9,0,0,16,0,1,4,1,9,3,0,7,6,0,12,0,19,203,59,24,6,0,39,130,0,0,0,0,0,0,28,2,2,1,1,0,0,0,0,1,1,0,108,0,0,0,75,0,3,0,0,3,0,0,0,0,1,0,1,0,14,13,69,1,62,9,0,716,4,0,0,8,2,0,0,0
2020-10-01,1,16,3,5,0,3,0,0,0,789,3,2,8,3,1,3,29,0,5,8,1,0,0,34,8,0,698,0,6,0,0,50,0,17,1,10,0,5,0,0,31,4,0,0,0,0,0,0,73,0,0,2,0,0,4,43,13,0,0,2,1,19,1069,107,62,195,1,0,33,20,5,7,0,5,0,0,17,1,5,0,6,0,0,207,0,0,2,3,1,3,0,0,0,6,0,12,0,0,0,1,0,0,0,0,1,39,0,0,0,377,0,12,0,0,2,2,24,1,8,0,0,16,0,1,4,1,7,3,0,8,6,0,13,0,18,194,62,25,7,0,39,133,0,0,0,0,0,0,28,2,2,1,1,0,0,0,0,1,1,0,122,0,0,0,83,0,3,0,0,3,0,0,0,0,1,0,1,0,16,12,68,1,64,10,0,717,4,0,0,8,2,0,0,0
2020-10-02,1,15,2,6,0,3,0,0,0,770,3,2,8,3,1,3,30,0,5,10,1,0,0,35,9,0,674,0,7,0,0,49,0,17,1,9,0,4,0,0,37,4,0,0,0,0,0,0,71,0,1,3,0,0,4,48,12,0,0,2,1,16,1066,108,62,192,1,0,33,20,5,7,0,6,0,0,18,1,5,0,6,0,0,185,0,0,1,4,1,3,0,1,0,8,0,11,0,1,0,1,0,1,0,0,1,38,0,0,0,378,0,11,0,0,2,2,26,1,9,0,0,15,0,1,4,1,7,2,0,8,6,0,14,0,18,190,60,25,7,0,40,144,0,0,0,0,0,0,28,2,2,1,1,0,0,0,0,2,1,0,122,0,0,0,85,0,3,0,0,3,0,0,0,0,1,0,1,0,17,11,67,1,64,11,0,706,3,0,0,7,2,0,0,0
2020-10-03,1,14,2,6,0,3,0,0,0,750,3,1,7,3,1,3,28,0,5,10,1,0,0,35,7,0,655,0,7,0,0,47,0,17,1,11,0,5,0,0,46,4,0,0,0,0,0,0,69,0,1,3,1,0,4,50,10,0,0,2,0,16,1040,107,59,193,1,0,34,21,4,7,0,6,0,0,19,1,5,0,6,0,0,180,0,0,2,3,0,3,0,1,0,8,0,11,0,1,0,0,0,1,0,0,1,36,0,0,0,377,0,11,0,0,2,1,25,0,9,0,0,13,0,1,4,1,7,3,0,8,6,0,13,0,19,182,56,26,7,0,37,145,0,0,0,0,0,0,28,2,1,1,1,0,0,0,0,1,1,0,122,0,0,0,80,0,3,0,1,2,0,0,0,0,0,0,1,0,17,12,65,1,66,12,0,692,4,0,0,7,2,0,0,0
2020-10-04,1,14,3,7,0,3,0,0,0,753,4,1,7,3,1,3,27,0,5,12,1,0,0,35,8,0,658,0,7,0,0,48,0,17,1,10,0,6,0,0,53,5,0,0,0,0,0,0,70,0,1,3,1,0,4,52,9,0,0,2,0,19,1020,109,58,195,1,0,35,22,4,7,1,8,0,0,20,1,4,0,6,0,0,175,0,0,1,4,0,3,0,1,0,8,0,10,0,1,0,0,0,1,0,0,1,37,0,0,0,380,0,11,0,0,3,1,27,0,8,0,0,12,0,1,4,1,10,4,0,7,6,0,12,0,18,173,62,28,7,0,41,146,0,0,0,0,0,0,27,2,1,1,1,0,0,0,0,2,1,0,122,0,0,0,83,0,2,0,1,2,0,0,0,0,0,0,1,0,17,15,63,1,64,12,0,701,3,0,0,7,2,0,0,0
2020-10-05,1,13,3,7,0,3,0,0,0,765,4,1,8,2,1,2,26,0,6,13,1,0,0,33,8,0,658,0,7,0,0,48,0,18,1,11,0,7,0,0,57,5,0,0,0,1,0,0,68,0,1,3,1,0,5,53,10,0,0,2,0,19,1036,111,59,202,1,0,35,22,4,6,1,8,0,0,21,1,4,0,5,0,0,172,0,0,1,4,0,3,0,1,0,9,0,10,0,1,0,1,0,1,0,0,1,37,0,0,0,753,0,11,0,0,3,1,27,1,10,0,0,11,0,0,4,0,9,4,0,7,6,0,12,0,18,176,66,30,9,0,43,154,0,0,0,0,0,0,27,2,1,0,1,0,0,0,0,2,1,0,116,0,0,0,61,0,2,0,1,2,0,0,0,0,0,0,1,0,20,15,62,1,64,12,0,721,4,0,0,6,2,0,0,0
2020-10-06,1,12,3,6,0,5,0,0,0,758,5,1,7,2,1,2,27,0,6,13,1,0,0,32,9,0,651,0,7,0,0,49,0,18,2,11,0,7,0,0,56,4,0,0,0,1,0,1,70,0,1,3,0,0,5,53,10,0,0,2,0,18,1008,110,58,205,1,0,36,22,3,6,1,9,0,0,21,1,4,0,5,0,0,170,0,0,1,4,0,4,0,1,0,9,0,9,0,1,1,1,0,1,0,0,1,37,0,0,0,741,0,11,0,0,3,1,27,1,10,0,0,14,0,0,4,0,8,4,0,8,6,0,11,0,18,171,60,33,10,0,47,158,0,0,0,0,0,0,26,2,1,0,1,0,0,0,0,1,1,0,154,0,0,0,62,0,2,0,0,2,0,0,0,0,0,0,1,0,23,11,60,1,67,14,0,692,3,0,0,6,3,0,0,0
2020-10-07,2,11,3,5,0,4,0,0,0,756,5,2,8,1,1,2,27,0,6,13,1,0,0,32,7,0,614,0,7,0,0,50,0,17,2,11,0,8,0,0,55,4,0,0,0,1,0,1,70,0,1,3,0,0,5,53,13,0,0,2,0,16,978,105,60,213,2,0,35,24,3,6,1,10,0,0,21,2,4,1,5,1,0,169,0,1,2,4,0,4,0,1,0,9,0,8,0,1,1,1,0,2,0,0,1,35,0,0,0,726,0,12,0,0,3,1,29,1,11,0,0,17,0,0,5,0,9,4,0,9,6,0,11,0,19,171,60,40,10,0,54,161,0,0,0,0,0,0,26,0,2,0,1,0,0,0,0,1,1,0,110,0,0,0,73,0,2,0,0,2,0,0,0,0,0,0,1,1,25,14,59,1,69,16,0,692,3,0,0,6,2,0,0,0
2020-10-08,2,10,3,6,0,3,0,0,0,346,6,1,8,1,1,1,27,0,6,15,1,0,0,32,7,0,609,0,8,0,0,49,0,18,2,11,0,8,0,0,101,4,0,0,0,0,0,1,72,0,1,4,1,0,5,56,12,0,0,2,0,14,960,103,65,215,2,0,35,24,2,5,1,11,0,1,21,1,4,1,6,1,0,141,0,1,2,4,0,4,0,0,0,9,0,8,0,1,1,0,0,2,0,0,1,37,0,0,0,717,0,13,0,0,3,1,31,1,12,0,0,17,0,0,5,0,11,5,0,8,6,0,11,0,20,174,72,46,10,0,55,163,0,0,0,0,0,0,25,0,2,0,1,0,0,0,0,1,1,0,102,0,0,0,77,0,2,1,0,2,0,0,0,0,0,0,1,1,27,21,58,1,74,17,0,703,4,0,0,6,2,0,0,0
2020-10-09,2,10,3,6,0,3,0,0,0,375,6,2,9,1,1,2,25,0,6,16,1,0,0,31,8,0,609,0,7,0,0,50,0,18,2,12,0,7,0,0,97,4,0,0,0,0,0,1,68,0,0,4,1,0,5,59,13,0,0,2,0,15,939,101,62,219,3,0,37,24,2,5,1,12,0,0,22,2,4,1,4,2,0,157,0,1,2,3,0,5,0,0,0,9,0,7,0,1,1,1,0,3,0,0,1,38,0,0,0,715,0,14,0,0,3,1,30,1,11,0,0,17,0,0,5,0,11,6,0,7,7,0,10,0,22,170,77,50,11,0,55,165,0,0,0,0,0,0,25,0,2,0,1,0,0,0,0,0,2,0,120,0,0,0,91,0,1,1,0,2,0,0,0,0,0,0,2,1,29,20,57,1,77,16,0,722,4,0,0,6,3,0,0,0
2020-10-10,2,10,3,6,0,4,0,0,0,398,6,2,9,1,1,2,25,0,5,19,1,0,0,31,8,0,601,0,7,0,0,50,0,18,2,11,0,6,0,0,84,4,0,0,0,0,0,1,70,0,0,4,0,0,4,63,11,0,0,2,0,15,936,101,63,221,2,0,37,25,3,4,1,13,0,0,22,2,4,0,5,2,0,158,0,0,2,3,0,5,0,0,0,8,0,6,0,1,1,1,0,3,0,0,0,40,0,0,0,680,0,15,0,0,3,1,32,1,12,0,0,17,0,0,5,0,11,6,0,8,7,0,10,0,22,170,80,53,10,0,59,168,0,0,1,0,0,0,24,0,2,0,1,0,0,0,0,1,2,0,120,0,0,0,105,0,2,1,0,2,0,0,0,0,0,0,2,1,34,26,56,2,80,17,0,720,4,0,0,6,2,0,0,0
2020-10-11,2,10,3,6,0,3,0,0,0,407,6,2,9,1,2,2,25,0,6,18,1,0,0,30,7,0,590,0,7,0,0,48,0,18,2,12,0,6,0,0,78,4,0,0,0,0,0,1,72,0,0,5,0,0,6,68,13,0,0,2,0,13,924,99,65,227,2,0,38,26,3,4,1,13,0,0,23,1,4,1,5,3,0,160,0,0,2,4,0,5,0,0,0,8,0,6,0,1,1,1,0,3,0,0,0,39,0,0,0,670,0,14,0,0,3,1,33,1,14,0,0,19,0,0,5,0,9,5,0,10,7,0,10,0,21,167,78,53,11,0,58,173,0,0,1,0,0,0,24,0,2,0,1,0,0,0,0,1,2,0,120,0,0,0,115,0,2,1,0,3,0,0,0,0,0,0,1,1,37,22,57,2,86,19,0,732,4,0,0,6,3,0,0,0
2020-10-12,2,10,3,6,1,3,0,0,0,388,6,2,10,1,2,3,26,0,6,19,1,0,0,28,7,1,561,0,9,1,0,48,0,17,2,12,0,5,0,0,77,4,0,0,0,0,0,1,75,0,0,6,1,0,6,72,12,0,0,2,0,13,898,97,64,232,2,0,38,29,4,4,1,14,0,0,21,1,4,1,6,3,0,163,0,0,2,4,0,5,0,0,0,7,0,7,0,1,1,1,0,3,0,0,1,38,0,0,0,295,0,15,0,0,4,1,31,1,13,0,0,21,0,0,5,0,9,5,0,9,7,0,10,0,21,160,70,54,11,0,60,174,0,0,2,0,0,0,24,0,3,0,1,0,0,0,0,1,2,0,128,0,0,0,121,0,2,1,0,3,0,0,0,0,0,0,1,1,42,22,57,2,88,19,0,721,3,0,0,7,2,0,0,0
2020-10-13,2,10,4,7,1,2,0,0,0,392,6,2,10,1,1,3,25,0,5,22,1,0,0,28,6,0,500,0,9,1,0,47,0,17,2,13,0,5,0,0,76,4,0,0,0,0,0,1,81,0,0,6,1,0,6,82,14,0,0,2,0,12,862,93,63,236,3,0,37,31,3,4,0,15,0,0,22,1,4,1,6,4,0,161,0,0,2,4,0,6,0,0,0,8,0,8,0,1,1,0,0,4,0,0,1,39,0,0,0,296,0,15,0,0,4,1,32,1,14,0,0,22,0,0,5,0,9,6,0,9,6,0,10,0,20,158,72,55,11,0,59,182,0,0,1,0,0,0,23,0,4,0,1,0,0,0,0,1,2,0,103,0,0,0,132,0,2,1,0,3,0,0,0,0,0,0,1,1,45,22,58,2,90,20,0,732,3,0,0,6,2,0,0,0
2020-10-14,2,10,4,8,1,2,0,0,0,385,6,2,8,1,1,4,22,0,5,24,1,0,0,26,7,0,501,0,8,1,0,46,0,16,2,16,0,4,0,0,74,4,0,0,0,0,0,1,85,0,0,7,1,0,6,91,14,0,0,2,0,10,820,98,60,242,3,0,39,33,4,4,0,18,0,0,23,1,4,0,7,4,0,161,0,1,2,4,0,5,0,0,0,9,0,9,0,1,1,0,0,4,0,0,0,41,0,0,0,310,0,15,0,0,4,1,32,1,14,0,0,21,0,0,5,0,9,6,0,10,5,0,10,0,20,154,75,61,11,1,57,188,0,0,1,0,0,0,23,2,4,0,1,0,0,0,0,2,2,0,122,0,0,0,129,0,2,1,0,3,0,0,0,0,0,0,1,0,49,21,58,1,94,21,0,744,3,0,0,6,2,0,0,0
2020-10-15,2,10,4,6,1,3,0,0,0,376,6,2,9,1,1,4,21,0,5,29,1,0,0,26,8,0,512,0,9,1,0,38,0,17,2,19,0,4,0,0,24,4,0,0,0,0,0,1,87,0,0,7,1,0,7,100,15,0,0,1,0,11,810,98,58,245,3,0,36,41,5,4,0,20,0,0,23,1,4,1,8,4,0,182,0,1,2,5,0,6,0,0,0,9,0,9,0,1,1,0,0,3,0,0,1,41,0,0,0,313,0,15,0,0,4,1,33,0,15,0,0,23,0,0,6,0,9,6,0,10,6,0,9,0,20,148,61,63,11,1,61,202,0,0,2,0,0,0,22,3,5,0,1,0,0,0,0,2,2,0,124,0,0,0,129,0,2,0,0,3,0,0,0,0,0,0,1,0,52,15,59,2,91,22,0,722,3,0,0,6,2,0,0,0
2020-10-16,2,10,4,7,1,3,0,0,0,357,7,2,9,1,2,3,21,0,5,30,1,0,0,25,8,0,510,0,10,1,0,44,0,16,2,21,0,4,0,0,26,4,0,0,0,0,0,1,97,0,0,7,1,0,8,107,17,0,0,1,0,9,797,96,58,253,3,0,36,45,4,6,0,21,0,0,25,1,4,0,8,4,0,160,0,4,2,5,0,6,0,0,0,8,0,11,0,1,0,0,0,4,0,0,1,41,0,0,0,315,0,15,0,0,5,1,33,1,16,0,0,23,0,1,6,0,9,6,0,11,5,0,10,0,17,145,54,74,12,1,64,206,0,0,1,0,0,0,21,3,6,1,2,0,0,0,0,2,2,0,121,0,0,0,118,0,2,0,0,3,0,0,0,0,0,0,1,0,54,15,62,1,93,25,0,716,3,0,0,6,2,0,0,0
2020-10-17,2,10,5,7,1,3,0,0,0,361,7,2,10,1,1,3,21,0,6,31,1,0,0,24,8,0,493,0,11,1,0,45,0,15,2,23,0,4,0,0,27,4,0,0,0,0,0,1,102,0,0,7,1,0,9,117,21,0,0,1,0,8,814,95,58,261,4,0,35,48,4,6,0,21,0,0,24,2,4,1,9,4,0,163,0,4,1,5,0,6,0,0,0,9,0,11,0,2,0,0,0,4,0,0,1,44,0,0,0,345,0,16,0,0,5,1,34,0,16,0,0,25,0,1,6,0,9,5,0,12,3,0,11,0,16,143,52,79,14,1,65,218,0,0,1,0,0,0,21,3,7,0,2,0,0,0,0,3,2,0,121,0,0,0,105,0,2,0,0,3,0,0,0,0,0,0,1,0,58,24,64,0,94,25,0,739,3,0,0,6,2,0,0,0
