"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Sweden","60.128161","18.643501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"","Switzerland","46.8182","8.2275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","3","3","3","3","3","4","4","4","4","4","4","4","15","15","15","15","131","131","131","131","131","1530","1530","1595","1823","1823","2967","4013","4846","6415","6415","8056","8704","9800","10600","11100","12100","12700","13700","13700","15400","15900","16400","17100","17800","18600","19400","19900","20600","21000","21300","21800","22200","22600","22600","23400","23900","24200","24500","25200","25400","25700","25900","26100","26400","26600","26800","26800","27100","27100","27100","27400","27500","27600","27700","27800","27900","27900","28000","28100","28200","28200","28300","28300","28300","28400","28500","28500","28500","28600","28600","28600","28700","28700","28700","28700","28700","28800","28800","28800","28800","28900","28900","28900","28900","28900","28900","29000","29000","29000","29000","29000","29000","29100","29100","29100","29200","29200","29200","29200","29200","29300","29300","29300","29400","29400","29400","29500","29600","29600","29800","29800","29900","29900","29900","30300","30300","30300","30500","30500","30500","30500","30700","30900","31000","31100","31100","31100","31300","31500","31500","31600","31600","31600","31600","31900","32300","32400","32400","32700","32700","32900","33200","33300","33300","33500","33500","33900","33900","34100","34400","34400","34400","34800","34800","34800","35200","35800","36100","36300","36500","36500","36500","37100","37100","37700","37700","38100","38100","38100","38500","38900","39600","39900","39900","39900","40500","40500","40500","40500","42100","42100","42600","42600","42600","42700","42700","42700","42700","45300","45800","45800","45800","45800"
NA,"","Syria","34.8021","38.9968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","3","4","4","4","5","5","5","5","5","5","5","5","5","5","6","6","6","6","11","14","19","21","21","21","27","27","27","27","27","27","27","29","29","29","29","29","29","29","36","36","36","36","36","36","36","37","37","41","41","41","43","43","43","43","46","46","50","53","53","53","58","58","62","62","68","68","68","71","74","78","78","78","78","78","83","83","83","94","94","96","102","102","102","102","105","110","113","123","123","126","126","126","126","126","126","126","126","136","138","140","140","144","144","144","154","160","165","174","184","191","200","210","220","229","229","237","237","256","268","283","296","311","311","331","346","364","385","385","395","403","408","417","425","425","445","460","475","490","505","519","533","550","569","584","599","614","629","646","661","681","698","715","730","744","760","780","797","812","827","842","858","871","889","903","918","932","946","963","983","998","1013","1028","1048","1062","1074","1088","1103","1117","1130","1143","1155","1168"
NA,"","Taiwan*","23.7","121.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","5","5","5","5","6","9","9","12","12","12","12","12","12","13","15","17","17","20","20","20","20","20","22","22","26","26","28","28","28","29","29","29","29","30","30","39","39","39","45","50","50","50","57","57","61","67","91","99","109","109","124","124","155","166","178","189","203","217","236","253","264","275","281","290","307","311","322","324","324","332","334","334","339","347","355","361","366","368","372","375","383","387","389","395","398","398","398","398","408","411","414","415","416","419","420","420","421","423","427","427","428","428","429","429","430","430","431","431","431","431","431","431","433","433","434","434","434","434","434","435","435","435","435","435","435","435","435","437","438","438","438","438","438","438","438","438","438","438","438","438","438","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","441","441","441","441","441","441","441","441","441","441","443","450","450","450","450","450","450","450","457","457","457","457","457","457","457","462","462","462","462","462","462","462","471","471","471","473","473","475","475","475","475","475","475","475","476","476","477","478","478","479","479","479","479","480","480","480","480","480","482","482","483","484","484","484","484","485"
NA,"","Tajikistan","38.861","71.2761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","641","470","470","1089","1223","1301","1395","1417","1575","1674","1769","1865","2004","2089","2217","2347","2401","2491","2583","2673","2763","2815","2947","3062","3158","3288","3409","3503","3624","3700","3762","3830","3894","3995","4039","4109","4194","4267","4331","4391","4448","4506","4506","4627","4690","4690","4809","4858","4914","4965","5011","5067","5115","5176","5228","5278","5332","5383","5431","5483","5529","5578","5629","5683","5741","5793","5851","5906","5970","6028","6065","6103","6151","6193","6233","6276","6317","6356","6399","6443","6484","6484","6484","6614","6653","6696","6741","6777","6815","6855","6897","6935","6971","7006","7040","7072","7108","7142","7179","7214","7246","7276","7309","7309","7376","7413","7447","7482","7515","7549","7581","7616","7650","7683","7714","7747","7782","7816","7853","7896","7941","7988","8026","8066","8108","8152","8199","8244","8296","8341","8385","8430","8483","8531","8572","8617","8661","8707","8749","8794"
NA,"","Tanzania","-6.369028","34.888822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","3","3","3","3","5","5","5","5","5","5","7","7","11","11","11","11","11","11","11","11","11","48","48","48","48","48","167","167","167","167","167","167","167","167","167","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183"
NA,"","Thailand","15.870032","100.992541","0","0","0","0","2","2","5","5","5","5","5","5","5","5","5","5","5","10","10","10","10","10","12","12","12","14","15","15","15","15","17","17","21","21","22","22","22","28","28","28","31","31","31","31","31","31","31","31","33","34","34","35","35","35","35","41","42","42","42","42","44","44","52","70","88","97","97","97","229","342","505","505","612","674","793","793","888","888","940","1013","1135","1218","1288","1405","1497","1593","1689","1787","1928","1999","2108","2352","2430","2547","2547","2594","2609","2652","2665","2684","2719","2732","2739","2740","2747","2761","2772","2784","2787","2794","2796","2798","2844","2850","2854","2855","2856","2857","2857","2888","2897","2910","2916","2921","2928","2929","2931","2945","2945","2961","2963","2965","2966","2968","2968","2971","2971","2972","2973","2973","2981","2987","2987","2987","2987","2987","2993","2996","2997","3008","3018","3018","3022","3023","3038","3038","3040","3053","3053","3053","3056","3059","3059","3066","3066","3071","3072","3074","3074","3085","3087","3088","3088","3090","3091","3092","3095","3096","3096","3096","3096","3105","3105","3107","3107","3109","3109","3111","3111","3111","3111","3125","3135","3142","3142","3142","3144","3148","3148","3150","3151","3160","3163","3169","3169","3173","3193","3194","3194","3199","3199","3218","3219","3220","3221","3229","3229","3237","3237","3242","3242","3252","3274","3274","3277","3277","3277","3281","3281","3284","3286","3310","3312","3312","3312","3312","3312","3316","3325","3328","3328","3340","3340","3343","3345","3353","3360","3362","3367","3367","3370","3374","3379","3384","3386","3388","3390","3390"
NA,"","Timor-Leste","-8.8742","125.7275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","6","6","16","16","16","16","20","20","20","21","21","21","21","21","21","21","21","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","26","26","26","26","26","26","26","27","27","27","27","27","27","27","27","28","28","28","28","28","28","28"
NA,"","Togo","8.6195","0.8248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","10","10","17","17","17","20","23","23","23","24","25","25","29","29","32","35","45","48","49","52","53","56","56","59","59","62","62","62","63","64","65","66","66","67","74","74","77","85","85","87","89","89","92","96","96","96","99","104","106","107","110","118","121","133","141","161","177","183","197","202","206","211","215","230","236","239","240","240","248","251","260","265","271","279","291","291","299","344","353","353","361","366","375","380","384","392","394","395","396","401","401","402","414","424","424","432","447","450","467","475","483","494","494","513","517","528","534","543","546","548","551","554","560","578","584","585","587","599","607","612","612","626","641","647","660","663","673","690","697","710","721","729","729","752","782","791","806","836","843","858","868","875","878","891","903","910","914","919","946","946","981","990","996","1005","1035","1055","1071","1079","1094","1106","1114","1127","1144","1145","1166","1189","1190","1204","1219","1230","1243","1251","1259","1269","1274","1290","1297","1307","1312","1319","1330","1336","1341","1348","1353","1365","1375","1392","1403"
NA,"","Trinidad and Tobago","10.6918","-61.2225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","12","16","16","17","19","20","20","21","21","22","28","37","48","48","53","54","59","59","71","72","83","88","93","99","103","103","103","103","104","107","107","107","107","107","107","107","107","107","107","107","108","108","108","108","108","108","108","108","108","108","108","108","108","108","108","108","108","108","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","109","113","115","115","115","115","115","117","117","117","120","120","120","120","124","124","124","124","124","124","124","124","124","127","128","128","128","128","128","128","128","130","132","132","132","135","135","135","135","135","135","135","138","139","139","139","139","139","140","140","140","140","140","162","165","165","165","178","192","192","628","894","672","676","685","691","700","707","717","724","734","743","749","755","762","766","772","787","798","810","1469","1586","1695","1753","1802","1871","1960","2047","2122","2185","2234","2275","2454","2560","2629","2729","2802","2843","2884"
NA,"","Tunisia","33.886917","9.537499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","2","2","2","3","3","5","5","5","5","5","5","25","25","25","25","43","43","43","43","43","43","43","43","43","148","148","190","190","194","207","216","279","279","294","305","316","323","328","406","482","591","600","638","660","700","727","740","759","770","802","807","816","819","826","862","883","903","914","917","919","929","929","938","946","950","960","964","965","965","968","969","977","982","982","982","983","989","995","995","998","999","1002","1004","1006","1014","1017","1020","1020","1023","1023","1023","1023","1025","1029","1029","1031","1038","1039","1045","1046","1048","1049","1049","1050","1055","1067","1076","1076","1082","1087","1091","1093","1095","1095","1097","1099","1103","1108","1118","1124","1133","1142","1157","1168","1178","1187","1195","1217","1221","1225","1227","1233","1241","1251","1259","1263","1265","1272","1278","1302","1320","1327","1358","1362","1370","1395","1397","1420","1434","1443","1454","1456","1476","1504","1522","1536","1562","1573","1624","1628","1681","1699","1701","1752","1788","1862","1862","1862","1956","1991","1991","2175","2262","2309","2342","2342","2366","2386","2386","2386","2386","5032","5032","5032","5032","5032","5032","5032","5032","5032","5032","5032","5032"
NA,"","Turkey","38.9637","35.2433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","26","42","70","105","162","243","333","415","484","786","1042","1326","1582","1846","2142","2423","2965","3446","3957","4799","5674","7089","8631","10453","11976","13430","14918","16477","18491","21737","25582","29140","33791","38809","44040","48886","53808","58259","63151","68166","73285","78202","82984","86396","89480","92691","95780","98889","101715","104030","106133","108137","109962","111577","112895","113987","114990","116111","117602","118694","120015","121507","122793","124369","125963","126984","127973","128947","129921","130852","131778","133400","135322","137969","141380","144598","146839","147860","149102","150087","151417","152364","153379","154640","156022","157516","158828","160240","161533","162848","164234","165706","167198","169182","170595","171809","173111","175422","176965","178278","179492","180680","182995","185292","187511","190390","191883","193217","194515","195671","196720","197733","198820","199834","201013","202010","203002","204011","205214","206365","207374","208477","209487","210469","211561","212557","213539","214535","215516","216494","217497","218491","219506","220546","221574","222656","223759","224970","226155","227089","228057","228980","229972","230969","231971","232913","233915","234797","235569","236370","237165","237908","238795","239797","240792","241809","242812","243839","244926","245929","246876","248087","249108","250092","251105","252152","253245","254188","255407","256524","257731","258833","260058","261260","262602","263745","264805","266117","267233","268435","269696","270723","271964","273282","274514","275630","277052","278504","279749","281151","282657","283868","285050","286370"
NA,"","US","40.0","-100.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","3","3","3","5","5","5","5","6","6","6","7","7","7","7","7","7","7","7","7","7","7","8","8","12","12","12","12","17","17","105","121","147","176","178","178","348","361","681","869","1072","2665","5644","7024","8474","9001","9707","14652","17448","19581","21763","23559","25410","28790","31270","32988","43482","47763","52096","54703","58545","64840","70337","72329","75204","77366","80203","99079","100372","106988","111424","115936","120720","153947","164015","175382","180152","187180","189791","189910","195036","198993","212534","216169","232733","230287","243430","246414","250747","268376","272265","283178","289392","294312","298418","350135","361239","366736","379157","384902","391508","399991","406446","416461","444758","458231","463868","479258","485002","491706","500849","506367","518522","524855","533504","540292","547386","556606","561816","576334","583503","592191","599115","606715","617460","622133","640198","647548","656161","663562","670809","679308","685164","705203","720631","729994","781970","790404","894325","906763","924148","936476","953462","969111","983185","995576","1006326","1031939","1049098","1075882","1090645","1107204","1122720","1131121","1160087","1182018","1210849","1233269","1261624","1279414","1297863","1325804","1355363","1389425","1414155","1438160","1461885","1468689","1513446","1528979","1577851","1598624","1623870","1643118","1656864","1670755","1714960","1753760","1774648","1796326","1818527","1833067","1865580","1898159","1925049","1947035","1965056","1985484","1997761","2020774","2053699","2084465","2101326","2118367","2140614","2153939","2184825","2202663","2231757","2266957","2283454","2302187","2315995","2333551","2359111","2387479","2403511","2417878","2434658","2451406","2474570","2495127","2525573","2540334","2556465","2577446","2590671","2615949","2646959","2670256","2710183","2727335","2750459","2766280","2794608","2813305","2840688","2860650","2873369","2897322","2911699","2935142"
NA,"","Uganda","1.373333","32.290275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","7","8","12","20","20","22","28","38","38","45","46","46","46","46","47","52","52","52","52","52","52","55","55","55","55","55","55","55","55","55","55","63","63","63","63","63","63","65","66","68","68","68","69","69","69","69","72","72","72","72","82","82","82","82","82","96","103","118","119","161","161","219","240","299","351","420","486","492","492","578","631","699","717","731","761","761","794","808","819","837","847","849","868","891","892","896","904","908","938","952","972","977","984","1004","1014","1023","1023","1023","1071","958","958","971","975","982","982","986","989","1028","1028","1028","1045","1045","1070","1073","1102","1102","1113","1115","1115","1137","1138","1139","1141","1142","1142","1142","1165","1165","1188","1194","1199","1199","1199","1248","1267","1268","1268","1288","1288","1288","1288","1489","1528","1532","1564","1564","1564","1741","1817","1876","1998","1998","1998","2256","2317","2333","2404","2489","2544","2581","2616","2731","2778","2961","3226","3611","3647","3647","4033","4033","4260","4430","4470","4546","4736","5078"
NA,"","Ukraine","48.3794","31.1656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","5","5","6","8","10","13","19","22","25","28","28","28","35","45","61","79","89","97","119","143","186","246","275","347","359","367","424","504","782","782","840","864","992","1103","1238","1413","1498","1548","1619","1875","2097","2396","2706","2909","3060","3288","3373","3716","4143","4473","4906","5116","5276","5632","5955","6227","6585","6929","7108","7234","7575","7995","8439","8934","9311","9538","10053","10461","10838","11468","11815","12265","12513","12657","12892","13257","13642","14075","14489","14596","14771","15054","15485","16001","16588","16974","17078","17211","17538","18009","18365","18927","19350","19585","19679","19792","20244","20755","21296","21907","22131","22462","22970","23912","24606","25634","26513","26971","27356","28021","29005","29822","30675","31479","31836","32397","33186","34176","35035","35932","36573","36885","37202","37852","38523","39327","39945","40516","40755","41097","41849","42784","43812","44369","45006","45335","45723","46313","47084","47678","48288","48946","49346","49692","50508","51358","52086","52769","53458","53968","54262","54657","55327","56149","57051","58156","58775","59162","59904","60943","61828","62828","63891","64496","64886","65849","67092","68289","69466","70881","71434","72091","73422","74981","76636","78273","79671","80438","81131","82927","84767","86624","88324","90142","91179","91754","93664","95829","97956","100163","102347","103762","104966"
NA,"","United Arab Emirates","23.424076","53.847818000000004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","4","4","4","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","7","7","7","12","17","17","17","17","23","23","23","26","31","31","38","38","38","45","52","52","52","52","58","61","61","61","96","108","125","144","167","186","239","268","418","588","680","852","933","1034","1095","1188","1188","1286","1360","1443","1546","1637","1760","1887","1978","2090","2181","2329","2429","2543","2664","2763","2966","3153","3359","3572","3837","4295","4804","5381","6012","6523","6930","7328","7931","8512","9577","10791","11809","12755","13798","14495","15056","15657","15982","16371","16685","17097","17546","17932","18338","18726","19153","19572","20337","21061","21806","22275","22740","24017","25234","25946","26761","27462","28129","28861","29537","30241","30996","31754","32415","33046","33703","34405","35165","35469","35834","36411","37076","37566","38160","38664","39153","39857","40297","40721","41714","42282","43570","43969","44648","45140","45513","46025","46418","47412","48448","48917","49269","49621","49964","50354","50848","51235","51628","52182","52510","52905","53202","53626","53909","54255","54615","54863","55090","55385","55739","56015","56245","56568","56766","56961","57193","57372","57473","57571","57694","57794","57909","58022","58153","58296","58408","58488","58582","58754","59070","59472","59861","60202","60600","60931","61491","62029","62668","63158","63652","66095","66533","66943","67359","67945","68462","68983","69451","69981","70635","71456","72117","72790","73512","74273","75086","76025","76995","77937","78819","79676","80544","81462","82538","83724","84903","86071","87122","88123","89410"
NA,"Anguilla","United Kingdom","18.2206","-63.0686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
NA,"Bermuda","United Kingdom","32.3078","-64.7505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","10","10","11","14","14","14","17","17","23","25","25","25","29","30","30","33","33","35","35","35","37","37","39","39","39","39","39","44","44","48","48","48","51","51","54","54","59","61","61","64","64","66","66","66","66","66","73","73","77","78","80","80","81","81","81","89","91","91","92","92","92","92","112","113","113","113","114","114","114","120","120","125","127","127","127","127","127","128","128","128","132","132","132","132","132","132","133","133","134","134","135","135","135","135","137","137","137","137","137","137","137","137","137","137","137","137","137","137","137","137","137","137","137","139","139","139","139","139","141","141","141","141","141","141","143","144","144","144","144","144","144","144","144","144","145","145","145","147","147","147","147","147","147","147","149","149","150","151","151","151","151","153","153","155","157","157","157","158","158","158","158","158","159","160","161","161","161","161","164","164","164","164","166","166","166","166","167","167","167","167","167","167","167","167","168","169","169","169","170"
NA,"British Virgin Islands","United Kingdom","18.4207","-64.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","6","6","6","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","10","10","10","10","10","10","10","10","37","37","37","37","37","40","48","48","48","48","48","48","62","62","62","62","62","66","66","66","66","66","66","66"
NA,"Cayman Islands","United Kingdom","19.3133","-81.2546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","6","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","8","8","8","8","10","10","10","10","10","10","14","30","30","35","41","41","41","47","50","54","54","55","55","55","55","55","55","55","61","61","61","61","63","67","67","68","68","68","75","77","78","85","93","93","93","102","104","107","112","115","115","115","115","123","132","141","143","143","143","146","154","169","184","186","186","186","189","191","193","194","194","194","194","194","194","197","197","197","197","197","200","200","200","200","200","200","200","200","201","201","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","202","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","204","205","205","205","207","207","207","208","208","208","209","209","209","209","210"
