date,Deutschland,Deutschland,Afghanistan,Afghanistan,Ägypten,Ägypten,Angola,Angola,Argentinien,Argentinien,Aserbaidschan,Aserbaidschan,Australien,Australien,Bangladesch,Bangladesch,Belarus,Belarus,Belgien,Belgien,Bolivien,Bolivien,Brasilien,Brasilien,Bulgarien,Bulgarien,Chile,Chile,Costa Rica,Costa Rica,Dänemark,Dänemark,Dominikanische Republik,Dominikanische Republik,Ecuador,Ecuador,El Salvador,El Salvador,Finnland,Finnland,Frankreich,Frankreich,Griechenland,Griechenland,Großbritannien,Großbritannien,Guatemala,Guatemala,Guinea,Guinea,Honduras,Honduras,Indien,Indien,Indonesien,Indonesien,Iran,Iran,Israel,Israel,Italien,Italien,Japan,Japan,Jordanien,Jordanien,Kamerun,Kamerun,Kanada,Kanada,Kasachstan,Kasachstan,Kirgisistan,Kirgisistan,Kolumbien,Kolumbien,Libanon,Libanon,Malaysia,Malaysia,Mali,Mali,Marokko,Marokko,Mexiko,Mexiko,Mosambik,Mosambik,Nepal,Nepal,Niederlande,Niederlande,Niger,Niger,Norwegen,Norwegen,Österreich,Österreich,Pakistan,Pakistan,Paraguay,Paraguay,Peru,Peru,Philippinen,Philippinen,Polen,Polen,Portugal,Portugal,Rumänien,Rumänien,Russland,Russland,Sambia,Sambia,Schweden,Schweden,Schweiz,Schweiz,Senegal,Senegal,Serbien,Serbien,Sierra Leone,Sierra Leone,Simbabwe,Simbabwe,Singapur,Singapur,Slowakei,Slowakei,Spanien,Spanien,Sri Lanka,Sri Lanka,Südafrika,Südafrika,Südkorea,Südkorea,Thailand,Thailand,Tschechien,Tschechien,Tunesien,Tunesien,Türkei,Türkei,Uganda,Uganda,Ukraine,Ukraine,Ungarn,Ungarn,USA,USA,Usbekistan,Usbekistan,Vereinigte Arabische Emirate,Vereinigte Arabische Emirate,Vietnam,Vietnam
2021-03-09,6.77,3.19,,,,,,,2.88,,4.06,,0.37,,2.44,,,,6.03,3.22,0.94,,,,3.61,0.74,22.69,5.4,,,9.62,3.74,4.43,,0.39,,,,8.86,1.53,6.36,3.03,7.49,3.63,33.6,1.85,,,,,,,1.45,0.32,,,,,57.75,45.7,6.86,2.94,0.09,,,,,,5.2,1.53,,,,,,,,,0.61,,,,10.88,1.94,1.94,,,,,,,,,,7.7,4.09,7.11,2.95,,,0.03,,1.19,0.33,0.08,,6.98,3.82,7.64,3.09,6.52,3.45,3.53,1.06,,,,,7.51,4.16,,,16.53,9.2,,,,,,,7.01,3.58,7.57,3.1,3.47,,0.18,0.18,0.87,,,,6.06,2.59,,,9.1,3.02,,,0.05,,11.47,3.29,18.27,9.6,,,,,,
2021-03-10,7.03,3.27,,,,,,,3.15,0.77,4.23,,0.42,,,,,,6.26,3.3,1,0.08,3.69,1.18,3.69,0.76,23.4,6.79,,,9.82,3.86,5.04,,,,,,9.3,,6.62,3.11,7.75,3.68,33.96,1.99,,,,,,,1.52,,1.31,0.46,,,58.02,46.37,7.12,3.03,0.12,,,,,,5.4,1.55,,,,,,,1.1,0.17,0.69,,,,11.05,2.31,2.24,,,,,,,,,,8.09,4.41,7.38,3,,,0.04,,1.22,0.35,0.1,,,,7.73,3.1,6.74,3.5,3.61,1.22,,,,,7.74,4.3,0.41,,16.84,9.51,,,,,,,7.08,3.7,7.85,3.22,3.51,,0.22,0.22,0.98,,0.05,,6.44,2.66,,,9.18,3.1,,,0.07,,11.9,3.39,18.67,9.84,,,,,,
2021-03-11,7.29,3.34,,,,,,,3.46,0.78,4.31,,0.49,,2.56,,,,6.64,3.38,1.05,,3.81,1.25,3.89,0.78,24.3,8.08,,,9.9,4,5.59,,0.51,,,,9.74,1.54,6.97,3.21,7.98,3.75,34.34,2.13,0.11,,,,,,1.55,0.34,1.35,0.47,,,58.29,47.17,7.39,3.13,0.14,,,,,,5.65,1.56,,,,,,,1.13,0.22,0.77,,,,11.19,2.63,,,,,,,,,,,8.31,4.73,7.82,3.06,,,0.07,,1.25,0.37,,,7.49,4.11,7.87,3.19,6.95,3.55,3.68,1.31,,,,,7.94,4.44,,,17.06,9.79,,,,,,,7.29,3.83,8.06,3.39,,,0.23,0.23,1.07,,,,6.86,2.73,,,9.26,3.2,,,0.09,,12.73,3.64,19.16,10.13,,,,,0,
2021-03-12,7.59,3.43,,,,,,,3.8,0.84,4.38,,0.53,,,,0.22,0.11,6.9,3.5,1.09,,3.93,1.31,4.02,,25.09,9.24,3.69,1.06,9.96,4.19,,,0.66,0.04,,,10.21,1.55,7.4,3.29,8.2,3.83,34.89,2.26,0.16,,,,,,1.67,0.37,1.38,0.49,,,58.42,47.64,7.63,3.23,0.18,0,,,,,5.93,,,,,,,,1.15,0.26,0.85,,,,11.3,3.32,2.63,,,,,,,,,,,4.88,8.41,3.12,,,0.11,,1.28,0.42,,,7.64,4.22,8.07,3.33,7.15,3.61,,,,,,,8.11,4.57,,,17.58,10.3,,,,,,,7.54,3.94,,,3.55,,0.24,0.24,1.14,,,,7.21,2.81,0,,9.32,3.42,,,0.11,,13.39,3.91,19.72,10.47,,,,,,
2021-03-13,7.83,3.49,,,,,,,4.15,0.93,4.44,,0.62,,,,,,,3.51,,,4,1.34,4.03,0.83,25.22,9.38,,,10.04,4.29,,,0.68,,,,10.61,,7.74,,,3.9,35.64,2.33,0.17,,,,,,1.76,0.39,1.46,,,,58.51,47.93,7.84,3.31,,,,,,,6.2,1.57,,,,,1.47,0.07,,,0.9,,,,11.41,3.99,2.8,,0.15,,,,,,,,,,8.92,3.18,,,0.14,,1.29,0.5,0.18,,7.7,4.23,8.27,3.46,7.35,3.66,,,,,,,8.15,4.59,,,17.9,10.86,,,,,,,7.93,,,,3.6,,,,,,0.08,,7.37,2.83,0.01,,9.35,3.6,,,,,13.66,4.07,20.6,11.04,,,,,,
2021-03-14,7.99,3.53,,,,,,,4.28,0.99,4.47,,0.64,,2.67,,,,6.97,3.53,1.1,,4.03,1.35,4.04,0.84,25.23,9.4,,,10.06,4.45,,,,,0.39,,10.77,,7.83,3.31,,,36.02,2.37,0.19,,,,,,1.77,0.4,1.47,0.53,,,58.75,48.79,7.96,3.36,,,,,,,6.44,1.58,,,,,1.58,0.08,,,0.93,,,,,,2.89,,,,,,8.9,2.6,,,,4.89,9.21,3.23,0.16,,0.16,,1.3,0.51,,,7.73,4.24,8.38,3.52,7.52,3.71,,,,,8.69,3.65,8.16,4.6,0.78,,18,11.5,0,,0.24,,,,8.23,3.98,,,3.61,,,,1.15,,,,7.49,2.84,,,9.36,3.67,0,,0.12,,13.82,4.13,20.87,11.2,,,,,0.01,
2021-03-15,8.22,3.6,,,,,,,4.32,1,,,,,,,,,7.19,3.57,1.13,,4.2,1.4,4.05,0.86,26.05,10.83,3.73,1.14,10.11,4.62,6.22,,0.69,0.11,,,10.78,,8.06,3.36,8.42,3.91,36.59,2.45,0.24,,,,,,1.96,0.43,1.52,0.58,,,58.98,49.69,8.13,3.48,0.22,,1.53,0.47,,,6.76,1.59,0.37,,,,1.71,,1.2,0.34,0.99,,,,11.45,4.79,2.94,0.47,,,,,,,,,8.36,4.9,9.41,3.26,,,0.17,0,1.35,0.59,,,7.79,4.25,8.48,3.57,7.73,3.76,,,,,,,8.28,4.72,0.83,,18.36,11.63,,,0.25,,9.39,4.16,8.49,4.06,8.45,3.62,3.66,,0.25,0.25,1.17,,,,7.75,2.92,0.02,,9.38,3.97,,,0.14,,13.94,4.14,21.25,11.46,,,,,,
2021-03-16,8.35,3.68,0.14,,,,,,4.57,1.06,,,,,2.78,,,,7.56,3.6,1.17,,,,4.09,0.89,26.92,12.1,,,10.23,4.79,,,,,,,11.03,1.56,8.27,3.42,8.6,4.04,37.23,2.59,0.27,,,,0.07,,2.09,0.45,1.63,0.63,,,59.19,50.51,8.24,3.6,0.28,,,,,,7.06,1.6,,,,,1.83,0.09,1.26,0.43,1.07,,,,11.48,5.31,,,,,,,,,,,8.46,4.91,9.66,3.33,,,,,1.42,0.66,0.2,,7.89,4.28,8.7,3.6,7.96,3.84,,,,,,,8.45,4.87,0.86,,18.49,11.67,,,,,,,8.79,4.12,8.58,3.7,3.72,,0.27,0.27,1.21,,,,8.11,3.02,,,9.42,4.44,0.01,,,,14.46,4.21,21.57,11.67,,,,,,
2021-03-17,8.5,3.78,,,,,,,4.8,1.1,,,,,,,,,7.9,3.68,1.2,0.09,4.45,1.52,4.13,0.92,27.71,13.23,,,10.41,4.95,,,,,0.56,,11.48,,8.48,3.48,8.78,4.13,37.91,2.77,0.31,,,,0.29,,2.22,0.47,1.72,0.69,,,59.4,51.19,8.38,3.73,0.33,,1.86,0.51,,,7.42,1.62,,,,,1.91,0.1,1.29,0.48,1.13,,,,11.5,5.73,3.19,0.49,,,,,,,,,8.89,4.95,9.95,3.42,,,0.18,0.01,1.49,0.73,0.25,,8.12,4.4,8.71,3.66,8.17,3.91,3.69,1.67,,,,,8.64,5.06,0.87,,18.63,11.89,,,,,,,9.08,4.19,8.67,3.86,3.77,,0.28,0.28,1.25,,,,8.46,3.11,,,9.46,4.94,0.02,,0.21,,14.92,4.37,22.03,11.96,,,,,0.02,
2021-03-18,8.64,3.87,,,,,0.15,,5.07,1.14,,,,,2.85,,,,8.4,3.82,1.24,0.1,4.57,1.55,4.16,0.96,28.49,14.2,,,10.67,5.07,,,,,0.64,,12.12,1.57,8.73,3.54,8.97,4.23,38.69,2.96,0.34,,,,,,2.35,0.5,1.77,0.71,,,59.58,51.86,8.52,3.86,0.39,0.01,,,,,7.82,1.63,0.48,0.1,,,2.01,,1.33,0.56,1.19,0,,,,,3.34,0.5,,,,,,,,,9.28,4.98,10.25,3.51,,,,,1.56,0.78,,,8.36,4.57,8.84,3.87,8.4,3.95,3.72,1.7,,,,,8.83,5.23,0.89,,18.89,12.15,,,0.27,,,,9.39,4.26,8.78,4.04,3.81,,0.3,0.3,1.29,,,,8.81,3.23,,,9.48,5.26,0.03,,,,15.3,4.6,22.57,12.25,,,,,,
2021-03-19,8.84,3.96,,,,,,,5.27,1.23,,,,,,,,,8.82,3.98,,0.15,4.69,1.58,4.22,1,29.2,15.01,,,10.8,5.28,,,,,,,12.66,,9.06,3.6,9.18,4.32,39.59,3.15,0.37,,0.19,,0.38,,2.52,0.52,1.87,0.81,0.15,,59.66,52.18,8.68,3.99,0.44,,,,,,8.23,1.65,,,,,2.12,,,,1.22,0.01,,,11.54,6.37,,,,,5.49,,,,,,9.41,,10.75,3.6,,,,,1.64,0.83,,,8.49,4.68,8.95,4.2,8.62,3.99,3.8,1.81,,,,,8.99,5.37,0.9,,19.16,12.61,,,,,,,9.64,4.37,,,3.85,,0.31,0.31,,,,,9.12,3.35,0.06,,9.49,5.73,,,0.24,,15.74,4.82,23.09,12.54,,,,,,
2021-03-20,9.03,4.03,,,,,,,5.47,1.31,4.76,,,,2.89,,,,,3.99,1.27,0.16,4.75,1.59,4.26,1.02,29.32,15.07,,,10.85,5.36,,,,,,,13.08,,9.31,,9.37,4.41,40.7,3.28,0.38,,,,,,2.69,,2.02,0.84,,,59.72,52.36,8.87,4.09,,,,,,,8.58,1.66,,,,,2.22,,1.36,0.63,1.24,0.03,,,,6.57,3.69,0.54,,,,,,,,,,4.99,11.17,3.71,,,,,,,0.31,,8.55,4.7,9.12,4.48,8.86,4.02,3.83,1.86,,,,,9.03,,,,19.18,12.62,,,0.28,,,,9.98,4.4,,,3.87,,,,,,,,9.26,3.37,,,9.5,5.94,0.04,,,,16.18,4.92,23.73,12.87,,,,,,
2021-03-21,9.19,4.07,,,,,,,5.56,,,,,,,,,,9,4,1.28,0.17,4.78,1.6,4.28,1.03,29.33,15.08,,,10.94,5.44,,,0.8,,0.76,,13.21,,9.38,3.62,,,41.24,3.36,0.39,,,,0.43,,2.72,0.54,2.04,0.85,,,59.87,52.83,9.01,4.17,,,2.05,0.62,,,8.81,1.67,,,,,2.27,0.11,1.37,0.65,1.27,0.05,,,,,3.8,0.56,,,,,9.41,3.33,,,9.42,,11.29,3.75,,,,,1.7,0.85,,,8.57,4.71,9.22,4.6,9.08,4.03,3.84,1.89,,,9.87,4.2,9.04,5.41,0.95,,19.22,12.67,,,,,,,10.26,4.42,,,3.88,,,,1.32,,,,9.33,3.39,0.11,,9.51,5.98,0.05,,0.25,,16.45,4.96,24.34,13.2,,,,,0.03,
2021-03-22,9.41,4.17,,,,,,,5.61,1.34,,,,,2.98,,,,9.24,4.04,1.3,0.24,4.99,1.65,4.35,1.06,30.09,15.71,4.05,2.09,11.01,5.58,,,,,,,13.24,,9.62,3.67,9.57,4.52,41.73,3.48,0.4,,,,,,2.94,0.57,2.1,0.91,,,60.02,53.29,9.22,4.28,0.49,0.02,,,,,9.19,1.68,,,,,2.31,,1.44,0.73,1.3,0.1,,,11.55,6.82,3.91,0.57,,,,,,,,,9.45,5,11.44,3.78,,,0.19,,1.73,0.87,,,8.69,4.73,9.29,4.66,9.2,4.15,,,,,,,9.19,5.54,1.01,,19.31,12.71,,,0.29,0,13.18,5.14,10.6,4.48,9.01,4.51,3.92,,,,1.33,,,,9.56,3.5,0.15,,9.54,6.19,0.06,,0.28,,16.94,4.99,24.75,13.43,,,,,,
2021-03-23,9.67,4.27,,,,,,,5.79,1.38,,,,,,,,,9.6,4.09,1.34,0.36,5.44,1.72,4.47,1.13,30.86,16.19,,,11.11,5.71,7.37,,0.81,,,,13.41,,9.99,3.73,9.77,4.65,42.21,3.73,0.44,,0.26,,,,3.1,0.59,2.34,1.08,,,60.05,53.38,9.47,4.39,0.53,,,,,,9.5,1.69,,,,,2.43,0.12,1.5,0.82,1.33,0.16,,,11.56,7.03,,,0.18,,,,,,,,9.69,5.02,11.65,3.96,,,0.25,,1.77,0.9,0.46,,8.95,4.78,9.39,4.73,9.36,4.29,,,,,,,9.4,5.68,1.08,,19.55,12.88,,,0.3,0.01,13.66,5.3,10.94,4.56,9.1,4.61,,,0.33,0.33,1.37,0,,,9.8,3.63,0.19,,9.59,6.52,0.07,,0.36,,17.56,5.12,25.1,13.61,,,,,,
2021-03-24,9.96,4.37,,,,,0.26,,5.96,1.4,,,,,3.08,,,,10.04,4.18,1.38,0.49,5.72,1.79,4.62,1.15,31.66,16.53,4.19,2.64,11.28,5.94,,,0.86,0.22,,,13.71,,10.36,3.8,,,42.71,4.09,0.46,,,,,,3.25,0.6,,,,,60.18,53.91,9.74,4.53,0.56,,2.46,0.68,,,9.94,1.7,,,,,2.58,0.15,1.55,0.89,1.35,0.23,,,11.61,7.71,4.15,0.6,,,,,,,,,10.42,5.09,11.89,4.16,,,0.33,,1.82,0.92,,,9.31,4.91,9.59,4.75,9.52,4.44,,,,,,,9.67,5.86,1.18,,19.66,13.28,,,0.33,0.02,,,11.29,4.64,9.29,4.87,,,0.35,0.35,1.43,,0.14,0.01,10.05,3.77,,,9.64,6.92,,,,,18.09,5.43,25.56,13.86,,,,,,
2021-03-25,10.27,4.47,,,,,,,6.04,1.41,,,,,3.12,,,,10.54,4.35,1.43,0.61,5.95,1.84,4.78,1.2,32.47,16.82,,,11.42,6.09,,,,,,,14.15,1.58,10.86,3.87,9.94,4.81,43.18,4.43,0.5,,,,,,3.41,0.62,2.46,1.1,,,60.29,54.32,10.04,4.67,0.58,,,,,,10.43,1.72,,,,,2.67,0.23,1.59,0.96,1.37,0.29,,,11.62,8.32,4.23,0.61,,,,,,,,,11.13,5.13,12.22,4.35,,,0.41,,1.86,0.94,,,,,9.97,4.79,9.68,4.59,,,,,,,9.94,6,1.26,,,,0.13,,0.37,0.03,,,11.6,4.69,9.51,5.12,,,0.37,0.37,1.5,,,,10.29,3.94,0.27,,9.68,7.19,,,0.44,,18.67,6.16,26.12,14.18,,,,,0.04,
2021-03-26,10.61,4.57,,,,,,,6.25,1.44,5.03,,,,,,0.43,,10.97,4.51,1.48,0.74,6.14,1.87,4.94,1.25,33.34,17.08,,,11.52,6.22,,,0.98,0.33,,,14.62,1.59,11.38,3.93,10.04,5.05,43.79,4.85,0.51,,,,,,3.58,0.63,2.62,,,,60.34,54.47,10.35,4.8,0.62,0.03,,,,,10.98,1.74,,,,,2.85,0.29,,1.01,,0.32,,,11.63,8.76,4.4,0.63,,,,,,,,,11.46,,12.58,4.55,,,0.48,,1.9,0.95,,,10,5.2,10.62,4.83,9.81,4.74,,,,,,,10.19,6.12,1.35,,20.08,13.47,,,0.41,0.04,,,11.93,,9.76,5.36,,,,,,,,,10.52,4.1,0.33,,9.72,7.46,0.1,,,,19.36,6.91,26.78,14.56,,,,,,
2021-03-27,10.88,4.65,,,0.16,,,,6.44,1.46,,,,,,,,,11.13,4.54,,,6.35,,4.99,1.26,,,,,11.7,6.28,,,0.99,0.34,,,15.03,,11.67,3.95,10.13,5.26,44.42,5.2,,,,,,,3.73,,2.63,1.18,,,60.36,54.52,10.64,4.91,,,,,,,11.41,1.76,,,,,3.05,0.35,1.63,1.02,1.38,0.36,,,,9.03,4.58,0.64,,,,,,,,,11.47,,12.87,4.71,,,0.51,,1.94,,0.6,,,,10.9,4.86,9.95,4.9,,,,,,,10.27,6.15,1.38,,,,,,0.44,0.05,,,12.19,,,,4.13,,0.39,0.39,,,,,10.6,4.15,0.37,,9.74,7.63,0.13,,,,19.7,7.1,27.42,14.99,,,,,,
2021-03-28,11.05,4.71,,,,,,,6.55,,,,,,,,,,11.14,4.55,1.5,0.76,6.43,1.9,5.01,1.27,33.41,17.1,,,11.88,6.33,,,,,1.08,,,,11.76,3.96,,,44.85,5.42,0.52,,,,,,3.74,0.64,2.72,1.22,,,60.38,54.57,10.84,4.98,,,,,,,11.78,1.77,,,0,,3.19,0.38,1.68,1.05,1.4,0.4,,,,,,,,,,,10.59,3.9,0,,11.48,5.15,12.98,4.77,,,0.53,,1.95,0.96,,,10.28,5.26,11.51,4.87,10.08,5.06,,,,,11.15,4.87,10.34,6.17,,,20.64,13.51,,,0.46,0.07,,,12.36,4.73,,,,,,,1.55,,,,10.65,4.18,,,,,0.15,,0.45,,19.88,7.14,28,15.43,,,,,,
2021-03-29,11.31,4.82,,,,,0.4,,6.59,1.47,,,,,3.23,,,,11.3,4.59,1.55,0.82,6.58,,5.11,1.3,34.2,17.7,4.4,3.15,12.2,6.43,,,1.03,0.35,,,15.23,,12.05,4.04,10.24,5.46,45.2,5.67,0.55,0,,,,,3.78,0.65,,,,,60.46,54.92,11.13,5.09,0.65,0.05,,,,,12.26,1.78,,,,,3.41,0.45,1.74,1.1,1.43,0.49,,,11.66,9.36,4.78,0.66,,,,,,,,,11.57,5.16,13.22,4.83,,,0.57,,1.96,1,,,,,11.78,4.88,10.2,5.21,4.69,2.93,,,,,10.56,6.3,1.4,,,,,,0.47,0.08,16.12,6.42,12.73,4.75,10.62,5.57,4.18,,0.4,0.4,1.6,0.01,,,10.83,4.38,0.45,,9.93,7.8,0.18,,0.49,,,,28.41,15.73,,,,,,
2021-03-30,11.59,4.93,,,,,,,6.8,1.48,,,,,,,,,11.52,4.64,1.6,0.88,6.64,1.93,5.26,1.34,34.9,18.46,,,12.57,6.54,7.9,0.5,,,,,15.57,1.6,12.47,4.14,10.37,5.64,45.53,6.08,0.58,,,,,,3.91,0.66,,,,,60.55,55.17,11.44,5.21,0.67,0.08,2.99,1.02,,,12.7,1.8,,,,,3.65,0.52,1.87,1.17,1.46,0.58,,,11.69,9.66,,,,,,,,,,,12.16,5.24,13.54,4.96,,,0.6,0.02,1.97,1.06,0.67,0,10.73,5.33,11.99,4.91,10.35,5.4,4.72,2.94,,,,,10.86,6.45,1.48,,20.79,14.78,0.32,,0.49,0.09,,,13.08,4.79,10.89,5.66,4.22,,0.42,0.42,1.66,0.02,0.22,0.04,11.05,4.58,,,10.21,7.93,0.2,,0.53,,20.82,7.8,28.72,15.97,,,,,,
2021-03-31,11.88,5.05,,,,,,,7.11,1.5,,,,,3.26,,,,12.16,4.74,1.67,0.94,7.02,1.99,5.43,1.37,35.56,19.26,,,12.8,6.71,,,,,1.54,,16.11,,12.85,4.25,10.48,5.83,45.88,6.65,0.6,,0.46,0.02,,,4.04,0.68,2.93,1.34,,,60.64,55.4,11.79,5.36,0.69,0.1,,,,,13.26,1.82,,,,,3.85,0.56,1.95,1.22,1.49,0.67,,,11.7,9.95,5.36,0.73,,,,,,,,,12.85,5.38,13.79,5.1,0.36,,,,,1.11,,,11.18,5.39,12.26,4.94,10.48,5.58,4.8,2.99,,,,,11.15,6.64,1.56,,21,14.92,0.4,,0.52,0.1,,,13.47,4.83,11.37,5.82,4.26,,0.44,0.44,1.71,0.03,,,11.27,4.83,,,10.66,8.11,,,0.57,,21.39,8.15,29.18,16.33,0,,,,,
2021-04-01,12.15,5.16,,,,,,,7.4,,5.51,2.94,,,3.29,,,,12.82,4.95,1.74,,,,5.59,1.4,36.26,20.14,,,12.87,6.83,,,1.16,0.44,1.86,,16.8,1.61,13.31,4.38,10.69,5.99,46.13,7.3,0.61,,,,,,4.29,0.7,3.06,,,,60.73,55.61,12.11,5.51,0.71,0.12,,,,,13.78,1.84,,,,,3.86,0.66,2,1.25,1.54,0.75,,,,10.21,,,,,,,,,,,13.02,5.41,14.04,5.31,,,0.62,,2,,,,11.64,5.44,12.39,5.04,10.61,5.75,4.91,3.07,,,,,11.4,6.83,1.64,,21.32,15.25,,,0.59,0.12,,,13.84,,11.86,5.98,4.3,,0.45,0.45,1.78,0.04,0.24,0.05,11.5,5.13,,,10.92,8.23,,,0.61,,22.33,8.94,29.77,16.77,,,,,,
2021-04-02,12.34,5.25,,,,,,,7.61,,5.62,3.15,,,,,,,13.37,5.11,1.75,0.99,7.57,2.13,5.73,1.44,36.27,20.17,,,12.95,6.95,,,,,2.06,,17.42,,13.72,4.52,10.89,6.16,46.29,7.67,0.62,,,,,,4.57,0.72,3.08,1.41,,,60.76,55.7,12.44,5.64,0.72,0.14,,,,,14.19,1.86,,,,,3.88,0.72,,,1.56,0.82,0,,11.73,10.41,5.88,0.82,,,,,,,,,13.1,,14.32,5.53,,,,,,1.13,,,12.01,5.47,12.8,5.45,10.74,5.92,4.97,3.11,,,,,11.46,6.87,1.72,,21.43,15.63,,,0.7,,,,13.92,,,,4.31,,,,1.86,,0.27,,11.57,5.25,0.6,,11.04,8.3,,,0.66,,23.14,9.22,30.44,17.34,,,,,,
2021-04-03,12.54,5.33,,,,,,,7.73,,5.74,3.38,,,3.31,,,,,,,,7.7,2.15,5.78,,36.28,,,,13.16,6.99,,,,,,,17.54,,13.92,4.61,11.24,6.32,46.45,7.93,0.63,,,,0.53,,4.76,0.74,,,,,60.78,55.73,12.72,5.74,,,,,,,14.71,,,,,,3.91,0.77,2.03,1.28,1.57,0.86,,,11.78,10.54,6.13,0.84,,,,,,,,,,,14.46,5.63,,,,,2.01,,0.73,,,,12.98,5.62,10.87,6.08,5.1,3.15,,,,,11.51,6.89,1.79,,,,,,0.75,0.14,17.95,8,14.13,,12.21,6.08,,,,,,,0.29,,11.6,5.35,0.68,,11.24,8.45,,,,,23.94,9.37,31.16,17.9,,,,,,
2021-04-04,12.71,5.39,,,,,,,7.86,,,,,,3.34,,,,13.54,5.12,1.76,1,7.75,2.16,5.8,1.45,36.29,20.18,,,13.37,7.02,,,1.2,0.51,,,,,13.99,4.64,,,46.52,8,0.64,,0.51,,,,4.98,0.76,3.16,1.47,,,60.89,56,12.85,5.77,,,,,,,15.02,1.87,,,,,3.94,0.79,2.05,1.29,1.59,0.89,,,,,6.15,0.86,,,,,12.59,4.53,,,13.11,,14.55,5.65,,,0.63,,2.02,1.15,,,12.12,,13.09,5.69,10.97,6.22,5.14,3.16,,,13.09,5.53,11.53,6.92,1.81,,21.7,16.03,,,0.79,,,,,,,,,,,,1.88,,0.31,0.06,11.62,5.43,0.75,,11.32,8.46,0.28,,0.67,,24.46,9.45,31.76,18.36,,,,,,
2021-04-05,12.92,5.48,,,,,,,7.91,1.51,5.83,3.52,,,3.36,,,,13.65,5.14,1.85,1.06,8.06,2.27,5.87,1.47,36.7,21.25,,,13.58,7.04,,,1.3,0.6,,,17.58,,14.08,4.65,11.73,6.37,46.58,8.1,0.66,,,,,,5.24,0.79,,,,,61.01,56.24,13.07,5.84,0.76,0.19,,,,,15.47,1.9,,,,,4.04,0.83,2.11,1.33,1.62,0.95,,,11.79,10.7,6.29,0.91,,,5.83,,,,,,13.14,5.42,14.64,5.7,,,,,2.03,1.18,0.75,0.03,12.13,5.48,13.13,5.71,11.08,6.38,5.19,3.18,,,,,11.57,6.94,1.82,,21.76,16.35,,,0.83,0.15,,,14.21,4.86,12.6,6.1,,,,,1.95,0.05,0.36,,11.64,5.5,0.83,,11.62,8.53,0.3,,0.7,,25.18,9.55,32.15,18.66,,,,,0.05,
2021-04-06,13.26,5.6,,,,,0.55,,8.21,1.53,6.03,3.66,,,,,,,13.97,5.22,1.97,1.1,8.37,2.38,5.97,1.51,37.19,22.01,5.72,4.19,13.85,7.15,,,1.38,,,,17.61,1.62,14.39,4.81,12.18,6.49,46.71,8.37,0.68,,0.52,,,,5.5,0.81,3.3,1.62,,,61.11,56.43,13.41,5.96,0.79,0.23,,,,,15.97,1.94,,,,,,,2.21,1.38,1.65,1.01,,,11.87,10.82,6.49,1.01,,,,,,,,,13.48,5.47,14.93,5.83,0.42,,0.64,0.03,2.07,1.24,0.8,0.05,,,13.39,5.77,11.21,6.54,5.31,3.24,,,,,11.78,7.15,1.84,,22.11,16.47,,,0.94,0.16,19.34,9.16,14.52,4.93,13.09,6.21,,,0.46,0.46,2.03,0.07,0.39,0.07,11.79,5.77,0.89,,11.96,8.63,0.31,,0.73,,26.26,10.41,32.38,18.84,0.1,,,,,
2021-04-07,13.95,5.71,0.31,,,,,,8.56,1.55,6.31,3.81,,,3.38,,,,14.3,5.3,2.11,1.14,8.87,2.51,6.13,1.55,37.68,22.74,,,14.14,7.29,,,,,2.47,,17.93,1.63,14.77,4.98,12.6,6.63,46.85,8.97,0.71,,0.55,0.07,,,5.71,0.83,,,,,61.21,56.61,13.8,6.1,0.82,0.28,3.97,1.17,,,16.54,1.98,,,0.01,,4.22,1.07,2.36,1.44,1.69,1.07,,,11.95,10.94,6.68,1.14,,,6.2,,,,,,14.57,5.54,15.37,6.01,,,0.65,0.04,2.11,1.29,,,12.97,5.52,13.75,5.8,11.34,6.7,5.42,3.52,,,,,12.09,7.38,,,22.82,16.68,,,1.03,,,,14.9,4.97,13.72,6.29,,,0.47,0.47,2.1,0.08,0.48,0.08,12.01,5.98,0.92,0.03,12.28,8.71,0.36,,0.77,,27,11.16,32.89,19.26,,,,,,
2021-04-08,14.72,5.82,,,,,,,8.99,1.56,6.63,3.92,,,3.39,0.05,,,15.24,5.44,2.26,1.17,9.12,2.63,6.37,1.58,38.08,23.59,,,14.38,7.44,,,1.42,0.64,,,18.57,1.66,15.26,5.16,12.99,6.76,47,9.64,0.73,,0.57,,,,5.98,0.86,3.43,1.72,,,61.31,56.8,14.21,6.25,0.84,0.33,,,,,17.19,2.02,,,,,4.27,1.26,2.46,1.47,1.73,1.12,,,12.01,11.04,7.16,1.29,,,6.22,,,,,,15.63,5.62,15.89,6.29,0.5,,,0.06,2.16,1.37,,,13.65,5.54,14.25,5.9,11.47,6.86,5.58,3.57,,,,,12.43,7.6,1.95,,,,,,1.12,0.18,,,15.18,5.12,14.52,6.46,,,0.48,0.48,2.17,0.1,0.58,0.09,12.36,6.27,1.01,,12.6,8.85,0.39,,0.81,,27.84,11.66,33.5,19.8,,,,,,
