date,union,spd,gru,fdp,lin,afd,unionave,spdave,gruave,fdpave,linave,afdave,unionfow,spdfow,grufow,fdpfow,linfow,afdfow,unionall,spdall,gruall,fdpall,linall,afdall,unionfor,spdfor,grufor,fdpfor,linfor,afdfor,unionemn,spdemn,gruemn,fdpemn,linemn,afdemn,unioninf,spdinf,gruinf,fdpinf,lininf,afdinf,uniongms,spdgms,grugms,fdpgms,lingms,afdgms,unionins,spdins,gruins,fdpins,linins,afdins,unionyou,spdyou,gruyou,fdpyou,linyou,afdyou,unionges,spdges,gruges,fdpges,linges,afdges
2020-09-03,36,17,19,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,19,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,36,16,18,5,9,9,,,,,,,,,,,,,,,,,,,36,16,18,5,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,36,17,18,6,7,11,36.4,16.4,18.1,5.6,7.8,10.1,,,,,,,,,,,,,,,,,,,36,17,18,6,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,35,16,18,6.5,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,16,18,6.5,8,11,,,,,,,,,,,,
2020-09-12,36,16,18,5,9,9,,,,,,,,,,,,,,,,,,,36,16,18,5,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,36,17,18,6,8,10,36,16.3,18.1,5.7,7.8,10.2,,,,,,,,,,,,,,,,,,,36,17,18,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,35.5,16,17,7,7.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,16,17,7,7.5,11.5,,,,,,,,,,,,
2020-09-17,37,17,19,5,7,10,,,,,,,37,17,19,5,7,10,,,,,,,,,,,,,,,,,,,36,16,20,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,36,16,18,5,8,11,36,16.4,18.3,5.7,7.8,10.2,,,,,,,,,,,,,36,14,22,5,8,8,36,16,18,5,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,37,17,19.5,6,7,9,,,,,,,,,,,,,37,17,19.5,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,,35,15.5,17.5,6.5,7.5,12,,,,,,,,,,,,
2020-09-25,35,15,18,5,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,18,5,9,12,,,,,,
2020-09-26,35,15,21,6,8,9,,,,,,,,,,,,,,,,,,,35,15,21,6,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,36,16,18,6,8,11,35.9,15.8,19,5.7,7.8,10.3,,,,,,,,,,,,,,,,,,,36,16,18,6,8,11,,,,,,,,,,,,,,,,,,,,,,,,,35.9,15.8,19,5.7,7.8,10.3
2020-09-29,35,15.5,19,6.5,6.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15.5,19,6.5,6.5,11.5,,,,,,,,,,,,
2020-10-01,35,15,21,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,21,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,36,15,20,6,7,9,,,,,,,,,,,,,,,,,,,36,15,20,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,35,16,18,6,9,11,35.5,15.4,19.4,5.9,7.8,10.2,,,,,,,,,,,,,,,,,,,35,16,18,6,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,36,14.5,18.5,6,7,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14.5,18.5,6,7,11.5,,,,,,,,,,,,
2020-10-09,37,16,20,5,7,10,,,,,,,37,16,20,5,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,36,15,20,5,8,9,,,,,,,,,,,,,,,,,,,36,15,20,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,34,17,20,5,8,9,35.5,15.5,19.6,5.8,7.7,10.1,,,,,,,,,,,,,,,,,,,34,17,20,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,36,16,20,5,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,20,5,7,10,35,14.5,18.5,7,8,11,,,,,,,,,,,,
2020-10-15,35,15,20,6,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,20,6,7,11,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,35,16,19,6,8,10,35.5,15.5,19.4,5.7,7.6,10.2,,,,,,,,,,,,,36,15,20,6,7,9,35,16,19,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-20,35,14.5,18,7.5,8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,14.5,18,7.5,8,11.5,,,,,,,,,,,,
2020-10-23,35.5,17,20,6,7,10,,,,,,,38,15,20,5,8,9,35.5,17,20,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,35,15,19,6,8,11,35.5,15.5,19.4,6,7.6,10.2,,,,,,,,,,,,,36,15,20,6,7,9,35,15,19,6,8,11,,,,,,,,,,,,,,,,,,,,,,,,,35.5,15.5,19.4,6,7.6,10.2
2020-10-27,35.5,14.5,17.5,6.5,7.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,14.5,17.5,6.5,7.5,12,,,,,,,,,,,,
2020-10-30,35,15,18,6,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,18,6,9,12,,,,,,
2020-10-31,35,16,19,6,8,10,,,,,,,,,,,,,,,,,,,35,16,19,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,35,15,19,7,8,10,35.6,15.2,19,6.2,7.8,10.3,,,,,,,,,,,,,,,,,,,35,15,19,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,34.5,15.5,18,6.5,8.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,15.5,18,6.5,8.5,11,,,,,,,,,,,,
2020-11-07,36,15,18,6,8,10,,,,,,,,,,,,,,,,,,,36,15,18,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,36,16,18,7,8,9,35.6,15.2,18.6,6.2,8,10.3,,,,,,,,,,,,,,,,,,,36,16,18,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,37,15,19,5,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,15,19,5,7,10,,,,,,,,,,,,,,,,,,
2020-11-10,34.5,15.5,17.5,7,7.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,15.5,17.5,7,7.5,12,,,,,,,,,,,,
2020-11-12,36,15,20,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,20,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,37,16,20,5,7,9,,,,,,,37,16,20,5,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,36,15,19,5,8,10,,,,,,,,,,,,,,,,,,,36,15,19,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,35,15,19,7,8,9,35.7,15.3,18.8,6.2,7.7,10,,,,,,,,,,,,,,,,,,,35,15,19,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,36.5,15.5,17.5,7,7.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,15.5,17.5,7,7.5,11,,,,,,,,,,,,
2020-11-18,37,17,18,6.5,7.5,9.5,,,,,,,,,,,,,37,17,18,6.5,7.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,36,16,19,6,7,9,,,,,,,,,,,,,,,,,,,36,16,19,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,36,16,18,7,7,9,36.1,15.6,18.7,6.2,7.3,9.8,,,,,,,,,,,,,,,,,,,36,16,18,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,36,15.5,17.5,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15.5,17.5,7,7,11,,,,,,,,,,,,
2020-11-26,35,15,21,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,21,7,7,11,,,,,,,,,,,,,37,15,18,6,9,10,,,,,,
2020-11-27,37,16,21,5,7,9,,,,,,,37,16,21,5,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,37,15,21,6,8,7,,,,,,,,,,,,,,,,,,,37,15,21,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,34,16,18,8,8,9,36.1,15.7,18.9,6.6,7.5,9.6,,,,,,,,,,,,,,,,,,,34,16,18,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,36.1,15.7,18.9,6.6,7.5,9.6
2020-11-30,35.5,15.5,17.5,7.5,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,15.5,17.5,7.5,7,11,,,,,,,,,,,,
2020-12-03,36,15,21,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,21,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,36,15,20,6,8,8,,,,,,,,,,,,,,,,,,,36,15,20,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,35,15,19,7,8,10,35.9,15.3,19.4,6.6,7.6,9.6,,,,,,,,,,,,,,,,,,,35,15,19,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,35.5,15.5,17.5,8,7.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,15.5,17.5,8,7.5,10,,,,,,,,,,,,
2020-12-10,37,16,20,5,8,10,,,,,,,37,16,20,5,8,10,,,,,,,,,,,,,,,,,,,36,16,20,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,37,15,20,5,8,8,,,,,,,,,,,,,,,,,,,37,15,20,5,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,35,16,19,7,7,10,35.7,15.5,19.2,6.6,7.6,9.5,,,,,,,,,,,,,,,,,,,35,16,19,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,36,17,17,7,7.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,17,7,7.5,10,,,,,,,,,,,,
2020-12-16,37,16.5,19,7,7,9,,,,,,,,,,,,,37,16.5,19,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,35,17,19,6,8,10,36,15.9,19,6.4,7.6,9.4,,,,,,,,,,,,,37,15,19,6,8,8,35,17,19,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,35,16,16.5,8,7.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,16,16.5,8,7.5,11,,,,,,,,,,,,
2020-12-26,36,15,18,6,9,9,36.1,15.9,18.8,6.3,7.7,9.4,,,,,,,,,,,,,36,15,18,6,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,15.9,18.8,6.3,7.7,9.4
2021-01-04,37,16,18,6,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,16,18,6,8,9,,,,,,,,,,,,,,,,,,
2021-01-05,36,15,18,7.5,7.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,18,7.5,7.5,11,,,,,,,,,,,,
2021-01-05,36,15,18,7.5,7.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,18,7.5,7.5,11,,,,,,,,,,,,
2021-01-06,36,15,18,6,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,18,6,9,10,,,,,,
2021-01-07,35,14,21,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,14,21,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,36,14,20,7,8,8,35.9,15.2,18.6,6.7,8,9.7,,,,,,,,,,,,,36,14,20,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,36,15,18,7.5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,18,7.5,8,10,,,,,,,,,,,,
2021-01-15,37,15,20,5,8,10,,,,,,,37,15,20,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,36,15,18,7,8,10,36.1,14.9,18.7,6.7,8,9.8,,,,,,,,,,,,,,,,,,,36,15,18,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,35,15,19,7,8,9,,,,,,,,,,,,,,,,,,,35,15,19,7,8,9,,,,,,,,,,,,,,,,,,,35,15,17,9,8,11,,,,,,,,,,,,
2021-01-18,35,15,19,7,8,9,,,,,,,,,,,,,,,,,,,35,15,20,6,8,9,,,,,,,,,,,,,,,,,,,35,15,17,9,8,11,,,,,,,,,,,,
2021-01-21,34,15,21,7,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,15,21,7,6,10,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,35,15,20,7,8,9,35.4,14.8,19.4,7,7.7,9.6,,,,,,,,,,,,,,,,,,,35,15,20,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,37,15,18,7,7,9,,,,,,,,,,,,,,,,,,,37,15,18,7,7,9,,,,,,,,,,,,,,,,,,,35,16,17,8,8,10,,,,,,,,,,,,
2021-01-28,37,16,20,6.5,7.5,9,,,,,,,37,15,20,6,7,9,37,16,20,6.5,7.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,36,15,19,7,8,9,35.6,15.2,19.1,7,7.6,9.4,,,,,,,,,,,,,,,,,,,36,15,19,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,35.6,15.2,19.1,7,7.6,9.4
2021-02-02,37,15,19,6,8,8,,,,,,,,,,,,,,,,,,,37,15,19,6,8,8,,,,,,,,,,,,,,,,,,,36.5,15,17,8,7.5,11,,,,,,,,,,,,
2021-02-04,34,15,21,8,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,15,21,8,6,10,,,,,,,,,,,,,36,15,18,7,9,10,,,,,,
2021-02-07,36,16,19,7,7,9,36.1,15.3,18.8,7,7.5,9.4,,,,,,,,,,,,,,,,,,,36,16,19,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,34.5,16,17.5,9,8.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,16,17.5,9,8.5,10.5,,,,,,,,,,,,
2021-02-09,37,15,19,7,7,8,,,,,,,,,,,,,,,,,,,37,15,19,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,35,17,18,8,7,10,35.9,15.4,18.8,7.3,7.5,9.4,,,,,,,,,,,,,,,,,,,35,17,18,8,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,37,17,18,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,17,18,7,7,9,33.5,17,17,9,9,10.5,,,,,,,,,,,,
2021-02-16,35,16,19,7,8,8,,,,,,,,,,,,,,,,,,,35,16,19,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,33,16,20,8,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,16,20,8,6,11,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,34,16,19,8,8,9,35.1,16.1,18.4,7.7,7.7,9.5,,,,,,,,,,,,,,,,,,,34,16,19,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,35,16,19,8,7,8,,,,,,,,,,,,,,,,,,,35,16,19,8,7,8,,,,,,,,,,,,,,,,,,,33.5,16,17,9,8,11,,,,,,,,,,,,
2021-02-25,37,15,20,7,7,9.5,,,,,,,,,,,,,37,15,20,7,7,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,35,16,19,7,7,10,,,,,,,35,16,19,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,16,18,8,8,11,,,,,,
2021-02-27,34,16,18,8,9,9,34.3,16,18.6,7.9,7.7,9.7,,,,,,,,,,,,,,,,,,,34,16,18,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,34.3,16,18.6,7.9,7.7,9.7
2021-03-02,34,16,19,7,8,9,,,,,,,,,,,,,,,,,,,34,16,19,7,8,9,,,,,,,,,,,,,,,,,,,32.5,17,17,10,8,11,,,,,,,,,,,,
2021-03-04,33,16,20,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,16,20,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,32,16,19,9,9,10,33.9,16,18.6,8,7.8,9.9,,,,,,,,,,,,,,,,,,,32,16,19,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,30,17,17,10.5,9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,17,17,10.5,9,11.5,,,,,,,,,,,,
2021-03-10,33,16,18,8,8,10,,,,,,,,,,,,,,,,,,,33,16,18,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,31,16,19,8,8,11,32.8,16.2,18.4,8.2,8.1,10.3,,,,,,,,,,,,,,,,,,,31,16,19,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,29.5,17,17,10.5,8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,17,17,10.5,8,11.5,,,,,,,,,,,,
2021-03-17,29,16,21,8,8,10,,,,,,,,,,,,,,,,,,,29,16,21,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,29,17,20,9,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,17,20,9,7,11,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,27,17,22,10,8,10,30.6,16.5,19,9,8,10.7,,,,,,,,,,,,,,,,,,,27,17,22,10,8,10,,,,,,,,,,,,,28,18,20,10,8,11,,,,,,,,,,,,
2021-03-22,28,18,20,10.5,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,20,10.5,7,11,,,,,,,,,,,,
2021-03-24,28.5,18,21.5,8.5,8.5,10,,,,,,,,,,,,,28.5,18,21.5,8.5,8.5,10,26,16,22,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,28,15,23,9,7,12,,,,,,,28,15,23,9,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,25,17,23,10,9,10,27.8,16.9,21,9.6,7.8,10.7,,,,,,,,,,,,,,,,,,,25,17,23,10,9,10,,,,,,,,,,,,,,,,,,,,,,,,,27.8,16.9,21,9.6,7.8,10.7
2021-03-29,26,16,21,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,21,11,8,11,26,18,21,10.5,7,11,,,,,,,,,,,,
2021-03-31,27,15,23,10,7,11,,,,,,,,,,,,,,,,,,,27,15,23,10,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,27,16,22,9,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,16,22,9,7,11,,,,,,,,,,,,,27,17,21,10,8,11,,,,,,
2021-04-04,26,16,23,9,9,10,26.6,16.4,22,9.7,7.8,10.7,,,,,,,,,,,,,,,,,,,26,16,23,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,27,17,21,10,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,21,10,7,12,,,,,,,,,,,,
2021-04-07,27,15,23,10,7,10,,,,,,,,,,,,,,,,,,,27,15,23,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,27,15,22,9,9,11,26.5,16.2,22,9.8,7.8,10.8,,,,,,,,,,,,,,,,,,,27,15,22,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,27.5,17,20.5,10,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,17,20.5,10,7,12,,,,,,,,,,,,
2021-04-14,27,15,23,9,8,11,,,,,,,,,,,,,,,,,,,27,15,23,9,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15,28,15,21,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,15,21,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-16,31,14,21,9,7,11,,,,,,,31,14,21,9,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,20,10,8,12,,,,,,,,,,,,
2021-04-18,29,15,22,9,8,11,27.8,15.7,21.6,9.6,7.7,11.1,,,,,,,,,,,,,,,,,,,29,15,22,9,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,21,13,28,12,7,11,,,,,,,,,,,,,,,,,,,28,15,23,10,6,11,,,,,,,,,,,,,,,,,,,28,16,21,11,7,12,,,,,,,,,,,,
2021-04-20,21,13,28,12,7,11,,,,,,,,,,,,,,,,,,,21,13,28,12,7,11,,,,,,,,,,,,,,,,,,,28,16,21,11,7,12,,,,,,,,,,,,
2021-04-20,21,13,28,12,7,11,,,,,,,,,,,,,,,,,,,21,13,28,12,7,11,,,,,,,,,,,,,,,,,,,27,16,22,11,7,12,,,,,,,,,,,,
2021-04-20,21,13,28,12,7,11,,,,,,,,,,,,,,,,,,,28,15,23,10,6,11,,,,,,,,,,,,,,,,,,,27,16,22,11,7,12,,,,,,,,,,,,
2021-04-21,28,16.5,23,10,7.5,9.5,,,,,,,,,,,,,28,16.5,23,10,7.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,24,17,23,12,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,23,12,8,11,,,,,,,,,,,,
2021-04-24,27,13,28,9,7,10,27.1,15.3,23.1,10.3,7.2,11.1,,,,,,,,,,,,,,,,,,,27,13,28,9,7,10,,,,,,,,,,,,,,,,,,,,,,,,,27.1,15.3,23.1,10.3,7.2,11.1
2021-04-26,23,16,23,12,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,16,23,12,8,12,,,,,,,,,,,,
2021-04-28,22,13,28,12,7,11,,,,,,,,,,,,,,,,,,,22,13,28,12,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,24,14,25,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,14,25,11,8,11,,,,,,
2021-05-01,24,15,27,11,7,10,25.5,15.2,24.3,10.9,7.2,10.9,,,,,,,,,,,,,,,,,,,24,15,27,11,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,24,15,24,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,15,24,12,7,12,,,,,,,,,,,,
2021-05-05,23,14,28,12,6,10,,,,,,,,,,,,,,,,,,,23,14,28,12,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,23,14,26,11,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,14,26,11,6,12,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,25,14,26,10,7,11,,,,,,,25,14,26,10,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,23,16,26,12,7,10,23.8,14.4,26.1,11.2,7,10.9,,,,,,,,,,,,,,,,,,,23,16,26,12,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,25.5,15,23.5,12,7.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,15,23.5,12,7.5,11,,,,,,,,,,,,
2021-05-12,24,15,27,11,6,10,,,,,,,,,,,,,,,,,,,24,15,27,11,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,24,15,27,11,6,10,,,,,,,,,,,,,,,,,,,24,15,27,11,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,24,15,25,12,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,15,25,12,7,11,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,24,15,25,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,,24,15,25,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,25,16,24,11,7,12,24,14.9,25.8,11.3,6.8,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,16,24,11,7,12,,,,,,,,,,,,
2021-05-17,26,15,24,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,24,11,7,11,25.5,16,23,12.5,6.5,11,,,,,,,,,,,,
2021-05-19,27.5,16,24,10,6.5,10,,,,,,,,,,,,,27.5,16,24,10,6.5,10,24,15,26,11,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,26,14,24,11,8,11,,,,,,,24,14,25,11,7,11,,,,,,,,,,,,,26,14,24,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,24,17,23,13,6,12,25,15.3,24.3,11.3,6.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,23,13,6,12,,,,,,,,,,,,
2021-05-25,26,16,22,12.5,6.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,22,12.5,6.5,11.5,,,,,,,,,,,,
