"name","lat","lon","geometry","url"
"Montessori-Kinderhaus Hl. Drei Könige",7.0291906,51.0788239,c(7.0291906, 51.0788239, 0),"https://www.radioleverkusen.de/artikel/naechster-coronafall-in-kita-692801.html"
"Kita Rasselbande",7.1912096,50.7879482,c(7.1912096, 50.7879482, 0),"https://ga.de/region/sieg-und-rhein/sankt-augustin/kita-in-sankt-augustin-nach-corona-fall-geschlossen_aid-52944379"
"DRK Kindertagesstätte",8.5702142,52.1371372,c(8.5702142, 52.1371372, 0),"https://www.westfalen-blatt.de/OWL/Kreis-Herford/Herford/4257686-Engeraner-DRK-Kita-schliesst-eine-Gruppe-24-Kinder-in-Quarantaene-Traumland-Erzieherin-hat-Corona"
"Kinderkrippe Steinrausch (Saarlouis)",6.764378,49.3337602,c(6.764378, 49.3337602, 0),"https://www.saarbruecker-zeitung.de/saarland/saarlouis/saarlouis/stadt-saarlouis-schliesst-steinrausch-krippe-wegen-corona_aid-52959085"
"Evangelische Kindertagesstätte Heerdt",6.7034854,51.2313664,c(6.7034854, 51.2313664, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-26-august"
"Kath. Kindergarten St. Adolfus Caritasverband",6.7759025,51.2388933,c(6.7759025, 51.2388933, 0),"https://corona.duesseldorf.de/news"
"Städtische Kindertagesstätte",6.8113932,51.1994002,c(6.8113932, 51.1994002, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-25-august"
"Evangelische Kindertagesstätte Matthäikirche",6.8241613,51.2307162,c(6.8241613, 51.2307162, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-25-august"
"Kindertagesstätte Haus des Kindes (Limburgerhof)",8.39082,49.41581,c(8.39082, 49.41581, 0),"https://www.rheinpfalz.de/lokal/pfalz-ticker_artikel,-coronaf%C3%A4lle-in-einer-kita-im-kreis-und-zwei-schulen-in-ludwigshafen-_arid,5101989.html"
"AWO Kita ""Urmel""",6.7639826,51.2017676,c(6.7639826, 51.2017676, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-7-august"
"EJF Kita ""Schwanenspiegel""",6.7713371,51.2183429,c(6.7713371, 51.2183429, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-7-august"
