owiddate,Deutschland,Afghanistan,Ägypten,Algerien,Angola,Argentinien,Aserbaidschan,Äthiopien,Australien,Bangladesch,Belarus,Belgien,Benin,Bolivien,Brasilien,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Dominikanische Republik,Ecuador,El Salvador,Elfenbeinküste,Finnland,Frankreich,Ghana,Griechenland,Großbritannien,Guatemala,Guinea,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Israel,Italien,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kasachstan,Kenia,Kirgisistan,Kolumbien,Kuba,Libanon,Libyen,Madagaskar,Malawi,Malaysia,Mali,Marokko,Mexiko,Mosambik,Nepal,Nicaragua,Niederlande,Niger,Nigeria,Norwegen,Österreich,Pakistan,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Sambia,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Sierra Leone,Simbabwe,Singapur,Slowakei,Somalia,Spanien,Sri Lanka,Südafrika,Sudan,Südkorea,Südsudan,Syrien,Tadschikistan,Tansania,Thailand,Togo,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,USA,Usbekistan,Venezuela,Vereinigte Arabische Emirate,Vietnam,NA
2021-07-12,7627,252,834,520,201,7861,4491,19,5120,2,2777,11202,39,4646,6063,1271,29,,6165,7463,2104,12996,8915,13185,7147,313,7968,8594,17,6974,3575,612,557,,3383,3161,2674,989,700,1377,9059,11214,66,4421,8090,148,12580,6584,188,1511,7024,10830,3631,928,46,37,11455,48,2201,4022,384,1594,676,9935,158,76,7064,7525,1677,100,4979,5581,1795,5662,14690,350,779,4726,252,6371,8132,6874,573,1446,181,1584,13164,3512,190,11443,7970,2256,163,2227,94,224,1095,,3795,339,75,6606,2186,8458,60,1847,2547,1523,2645,7472,5761,238,
2021-07-13,7598,294,822,520,194,7787,4332,19,5173,1,2777,11224,39,4429,6029,1206,26,,6571,7190,2104,13188,8008,14612,8147,257,7804,8900,19,6994,3529,864,540,,3332,3491,2461,950,700,1176,9137,11090,61,4123,8853,245,12325,7090,150,1511,6954,11775,4660,1060,46,37,11828,44,3007,3905,384,1485,676,9766,158,66,6724,7351,1709,100,6121,5132,1948,5514,14296,472,764,4330,343,7106,7959,6817,553,1446,181,2253,12876,3348,168,11159,8661,2206,163,2470,83,274,1043,,3904,339,53,7424,2226,8636,68,1872,2547,1498,2645,6499,5725,224,
2021-07-14,7564,337,803,520,187,7768,4140,31,5288,1,2777,11072,39,4279,5898,1118,23,,6576,7382,2775,13233,6560,16287,8002,230,7639,8229,20,6921,3503,1235,510,,3281,3478,3187,911,1067,1057,9182,10968,56,3865,9538,342,12033,7725,146,1511,6884,11276,3899,1192,46,37,12114,40,3417,3922,384,1334,676,9597,158,55,6502,7177,1879,111,7327,5033,2086,5341,13692,611,749,4647,367,8462,7786,6686,540,1446,181,2671,12554,3185,174,11108,9863,2358,163,2773,72,323,1003,,3927,339,31,7317,2227,8910,59,1885,2547,1480,2645,5526,5726,275,
2021-07-15,7427,377,788,520,181,7735,3972,46,5372,2,2777,10700,38,4512,5809,1041,20,,6657,7371,3445,13296,5910,17922,7882,220,7475,8642,22,6794,3485,1614,451,,2671,2755,3143,872,1433,950,9249,10817,51,4412,10238,439,11337,7712,227,1511,7403,10958,3706,1324,46,37,12509,37,4949,3903,384,1440,676,9428,158,45,6344,7003,2080,122,8800,5213,2094,5300,13277,751,738,4762,581,9561,7614,6525,526,1403,181,2611,12341,3021,179,11004,11235,2510,163,3106,61,373,969,,3790,339,31,7279,2280,9816,50,1911,2547,1469,2645,4553,5829,299,
2021-07-16,7261,417,638,520,174,8049,3819,72,5473,2,2777,10575,38,4764,5856,979,17,,5641,7375,4116,13181,5559,19095,7763,183,7311,8934,24,6653,3491,1986,391,,2060,2842,2917,833,1800,864,9243,10684,46,4309,10853,536,10903,7449,225,1511,7789,10990,3415,1269,46,37,12811,33,4873,3978,384,1546,676,9258,158,35,6237,6830,2266,132,10046,5496,2312,5051,12806,891,756,5643,685,10559,7441,6366,512,1360,181,2740,12379,2858,149,10828,12226,2086,163,3415,50,423,936,,3600,339,33,7311,2310,9056,41,1900,2547,1466,2645,3580,5824,330,
2021-07-17,7139,456,489,520,167,8019,3625,91,5495,2,2777,10233,38,4901,5880,1087,14,,5494,7488,4787,13140,5494,19562,7791,216,7146,9128,25,6518,3464,2095,316,36,2848,3021,3338,794,2167,807,9169,10540,42,4185,11412,634,10659,7222,227,1511,8176,9528,3403,1214,46,37,13081,30,4917,4013,384,2122,692,9089,158,25,6145,6710,2420,143,10371,5675,2291,5235,12328,1023,749,5082,752,11156,7269,6217,499,1282,181,2870,12422,2694,119,10652,12569,2034,163,3467,39,423,887,,3600,339,35,7334,2561,9395,32,1926,2547,1465,2645,2607,5779,327,
2021-07-18,7091,496,340,520,161,8027,3556,97,5517,3,2777,10030,38,5097,5760,1218,11,,5472,7571,5457,13084,5372,20091,7819,228,6982,9243,27,6526,3458,2190,241,36,3636,3245,3520,755,2534,930,9249,10458,37,4657,11641,731,10430,6968,221,1511,5649,9491,3312,1159,46,37,13343,26,4937,4171,384,2377,707,8792,158,15,6076,6591,2106,153,10521,5664,2331,4968,11604,1023,675,5156,739,11758,7096,6133,485,1204,181,2865,12420,2531,89,10477,12631,1876,163,3471,28,423,838,,3548,339,37,7368,2798,9036,28,1961,2547,1473,2645,1634,6202,344,
2021-07-19,6943,467,190,520,154,8127,3555,98,5636,3,2814,9814,38,5423,5943,1221,8,,5046,7756,6128,13015,5748,20420,7847,227,6993,9378,29,6429,3458,2508,184,36,4424,3176,3743,755,2900,1069,9266,10073,32,3929,11733,828,10131,6781,220,1511,5453,8811,3344,1146,46,37,13383,22,5600,3912,384,2637,723,8495,158,5,5998,6472,2114,164,10442,5624,2510,4778,10687,1023,683,5062,738,11016,6965,6028,471,1127,181,2881,11660,2528,89,10300,12605,1718,142,3765,16,423,789,,3363,339,39,7282,2960,8173,69,1954,2547,1494,2645,660,5944,358,
2021-07-20,6678,437,190,520,158,8302,3202,102,5661,3,2851,9870,38,5662,6201,1221,8,,4672,7815,8299,12995,5994,20096,7927,245,7004,9409,51,6280,3421,2616,147,36,4574,2904,3532,755,3296,1170,9256,9976,32,3346,11659,715,9826,6501,231,1511,4917,7835,1956,1133,46,37,12810,22,4835,3495,329,2967,738,8198,158,5,5930,6352,2122,174,9293,5586,2529,4591,10432,1023,698,6008,722,10348,6834,5791,443,1099,181,2764,10075,2526,89,10261,12298,1934,120,3748,14,423,740,,3230,315,41,7180,3015,6647,60,1950,2547,1527,2645,660,5883,382,
2021-07-21,6299,407,190,520,162,8371,2822,92,5801,3,2887,9283,38,5923,6437,1221,8,,4234,7870,9799,12931,6387,19077,8021,219,7014,10402,73,6192,3384,2722,122,36,4724,2772,2480,755,3325,1232,9296,9855,32,2694,11657,601,9671,5628,193,1511,4664,8156,1678,1120,46,37,12811,22,4223,3591,275,3591,754,7901,158,5,6130,6233,1992,174,9626,5629,2455,4222,10207,1023,699,5463,773,9544,6702,5575,409,1071,181,2696,10309,2523,89,9995,11916,2234,99,3597,12,423,691,,3182,291,43,7022,3082,5868,68,1986,2547,1571,2989,660,4899,328,
2021-07-22,6047,390,190,520,167,8329,2470,82,5894,185,2924,9897,38,6112,6753,1221,8,,3563,8305,11298,12675,6713,17679,8152,208,7025,10358,95,6202,3317,2836,125,32,4874,2935,2435,755,3354,1293,9278,8982,32,2042,11314,488,9453,5390,111,1511,4521,8223,1777,1107,46,37,12995,22,2710,3953,220,3904,769,7604,158,5,6604,6114,1759,174,10653,5603,2572,4021,9867,1023,708,5389,628,9043,6571,5294,376,1085,181,2780,10356,2521,89,9741,10545,2534,78,3417,9,423,642,,3212,267,40,6823,3066,4664,80,2057,2547,1618,3333,660,3959,335,
2021-07-23,5895,372,190,520,171,8174,2609,62,6016,186,2961,10211,38,6455,6909,1221,8,,4402,8920,12798,12550,6828,16350,8288,192,7036,10329,117,6070,3232,3488,128,31,5024,2947,2482,755,3382,1342,9258,7948,32,2256,10755,375,9161,5369,132,1511,4574,8294,1751,1094,46,37,13268,22,2704,4853,165,3875,785,7307,158,5,6677,5994,1540,174,10119,5691,2590,3916,9673,1023,718,4740,575,8664,6440,5087,342,1116,181,3557,10305,2519,89,9558,9662,3049,57,3107,7,423,593,,3306,242,35,6510,3039,4781,92,2191,2547,1672,3677,660,3098,363,
2021-07-24,5790,354,190,520,175,7904,2759,54,6109,186,2997,10157,38,6490,6902,1221,8,,4483,9329,14298,12316,6579,15417,8323,184,7047,10276,139,5902,3137,3665,147,30,4479,2950,2163,755,3411,1348,9156,7704,32,2470,10417,262,8960,5414,143,1511,4550,8513,1801,1081,46,37,13432,22,2698,5932,111,3513,785,7010,158,5,6664,5850,1354,174,10790,6039,2735,3452,9490,1023,721,4792,544,8550,6309,4960,308,1044,181,3666,10141,2516,89,9375,9098,3112,35,3022,5,423,601,,3377,218,30,6431,2922,4645,104,2259,2547,1699,4021,660,2556,407,
2021-07-25,5659,293,190,520,179,7795,2945,52,6178,224,3034,10146,47,6498,6958,1221,8,,4488,9578,15798,12088,6427,14478,8358,208,7058,10226,162,5856,3127,3770,166,28,3934,2803,2338,755,3440,1475,8963,7526,32,2932,10224,181,8852,5510,142,1511,4884,8233,2212,1068,46,37,13704,22,2765,6736,102,3256,785,6963,158,5,6657,5705,1281,174,11026,6609,2880,3440,9430,1023,721,4662,549,8514,6177,4911,313,971,181,3834,9978,2514,89,9192,10882,3175,14,3019,3,423,609,,3410,194,25,6347,2868,5777,116,2297,2547,1710,4365,660,2013,488,
2021-07-26,5586,249,210,520,183,7760,2944,51,6248,257,3000,10012,57,6607,6841,1221,8,,3986,10073,17298,11597,6104,13318,8393,205,7063,10141,184,5728,3126,3922,166,27,3388,3143,2303,755,3469,1538,8941,7725,32,4261,10073,99,8719,5528,123,1511,5132,7921,2332,1027,46,37,14129,22,2481,6786,93,3043,785,6916,158,5,6647,5560,1209,174,11492,6518,2783,3463,9316,1023,729,4755,571,9134,6088,4560,318,899,181,3895,10496,2507,89,8823,12313,3705,14,4271,0,423,894,,3185,170,20,6088,2969,7229,82,2442,2547,1743,4709,660,2179,653,
2021-07-27,5493,205,238,520,183,7695,3543,51,6349,316,2965,9873,67,6867,6662,1221,8,,3356,10719,15270,11069,6058,12910,8481,211,7068,10045,184,5652,3098,4134,166,31,3763,3208,2718,755,3520,1610,8955,7673,32,5439,9791,107,8506,5600,129,1511,5430,8777,3013,987,46,37,15293,22,4258,7559,106,3051,785,6870,158,5,6647,5415,1314,174,12371,7187,2853,3243,9130,1023,724,3822,638,9942,5998,4228,610,902,181,3687,11723,2500,89,8776,14078,3724,14,4876,0,423,1179,,3328,170,14,5814,3037,9094,87,2582,2547,1785,5054,660,2086,1002,
2021-07-28,5383,161,266,520,183,7823,4493,61,6508,708,2931,10591,76,6926,6597,1312,8,,2833,11206,13242,10510,5934,13129,8495,296,7073,9930,184,5499,3069,4195,157,32,4137,3435,2967,755,3571,1644,8848,7652,29,6337,9379,114,8087,6131,153,1572,5445,7847,3194,946,46,460,15844,22,6130,8288,120,2985,785,6823,158,5,6879,5270,1419,196,11123,6996,3727,3069,8942,1023,727,3903,705,10374,5908,3932,902,904,181,3653,11407,2493,89,8599,14854,3341,14,5824,0,423,1465,,3091,170,9,5539,3104,10270,91,2659,2547,1824,5054,660,2780,1413,
2021-07-29,5307,117,294,520,183,7944,5451,62,6603,761,2896,10127,86,6692,6330,1387,8,,2923,11408,11213,10065,5631,13606,8347,349,7079,9797,184,5219,3048,4279,658,41,4512,3410,3118,755,3622,1689,8689,8386,25,6886,9034,121,7664,6248,160,1823,5618,9182,3037,1292,46,747,16118,22,7819,8529,134,3044,785,6777,158,5,6979,5125,2341,218,8541,6427,4411,2781,8823,1023,718,4212,731,10631,5819,3698,1193,918,181,3494,11271,2487,89,8306,17514,2959,14,6351,0,423,2305,,3329,170,9,5299,3171,11541,92,2693,2547,1854,5054,660,3092,1656,
2021-07-30,5179,73,322,520,183,8006,5975,71,6752,1238,2861,9868,96,6248,6404,1437,8,,2628,11498,9185,9589,5385,14212,8230,399,7084,9589,184,5100,2995,3818,1159,52,4887,3517,3210,755,3673,1804,8519,9271,22,6576,9073,129,7293,6351,139,2122,6225,10663,3385,1637,46,1035,16372,22,8402,8267,148,3890,785,6730,158,5,7074,4980,2761,240,7639,6065,4373,2606,8620,1023,713,3837,734,10669,5729,3421,1485,1058,181,2895,11160,2480,89,8103,19422,2620,14,7319,0,423,3145,,3590,170,16,5133,3239,13014,93,2685,2547,1893,5054,660,3813,2151,
2021-07-31,5151,29,350,520,183,8123,6492,58,6781,2213,2827,9721,105,6091,6423,1328,8,,2451,11663,7157,9229,5308,14606,8271,462,7089,9409,184,5007,3002,3953,1167,56,5123,3525,3261,755,3724,1946,8370,9427,19,6588,8740,136,7036,6426,132,2084,6909,12529,3340,1983,46,1116,16867,22,8747,7987,161,4690,785,6684,158,5,7091,4882,3206,262,6655,5571,4447,2724,8491,1023,706,4540,724,10645,5639,3184,1777,1112,181,2786,11190,2473,89,7900,21817,2732,14,7841,0,423,3985,,3726,170,22,5041,3306,12824,86,2675,2547,1915,5054,660,4533,2470,
2021-08-01,5138,29,378,520,183,8230,6799,56,6818,2432,2792,9699,105,5888,6403,1198,8,,2432,12189,5129,8813,5338,14797,8313,478,7094,9326,184,5012,2995,4143,1174,60,5359,3871,3048,755,3775,2220,8211,9321,15,5889,8741,111,6840,6558,145,2065,6806,14476,2960,2328,46,1130,17218,22,8837,7611,129,5475,785,6704,158,5,7088,4783,3675,284,6267,5136,4521,2610,8338,1023,701,4682,693,10980,5550,3126,2030,1134,181,2679,11191,2466,89,7697,20913,2844,14,7914,0,423,4824,,3910,170,29,4960,3374,11449,78,2640,2547,1946,5054,660,4607,2668,
2021-08-02,5060,29,360,520,183,8260,6805,53,6872,2673,2664,9551,105,5387,6243,1194,8,,2941,12552,3101,8565,5200,14940,8354,491,7059,9124,184,4674,2938,4194,1181,64,5595,3852,3042,755,3826,2942,8003,8930,12,5150,9076,87,5711,6614,146,2313,7126,16672,2999,2714,46,1133,16998,22,9132,7512,98,6665,785,6725,158,5,7258,4684,4338,306,5298,5449,4837,2550,8432,1023,687,4590,638,11459,5559,2774,2283,1156,181,2404,11222,2412,89,7659,20255,2327,14,7441,0,423,5920,,4307,170,36,4748,3315,9939,71,2637,2547,1979,5054,660,4501,3277,
2021-08-03,4903,29,332,520,183,8196,6944,55,7028,3181,2536,9332,105,4601,6404,1273,8,,3604,12775,3101,8287,4819,14539,8607,687,7024,8824,184,4400,2906,4297,1189,70,5697,4091,2955,755,4221,3987,7755,8462,8,4601,9670,87,5709,6767,139,2859,7647,17558,2995,3100,46,1146,16697,22,10623,6977,98,6677,785,6745,158,5,7332,4586,4823,296,4725,4942,6571,2453,8431,1023,683,4431,508,11650,5569,2623,2283,1054,181,3207,11537,2357,77,7488,19894,2750,14,7157,0,423,7015,,4413,170,42,4567,3920,8715,63,2669,2547,2006,5263,660,4342,3375,
2021-08-04,4699,29,305,520,169,8060,6749,68,7025,2967,2408,8824,93,3929,6843,1266,8,,3825,12773,3101,8131,4449,13826,9089,773,6989,8494,184,4188,2872,4518,1205,85,6026,4039,2963,755,4616,5104,7610,14522,8,4330,10350,91,5297,7038,133,2820,8023,18248,2617,3486,46,722,16401,84,9254,6173,610,6616,785,6766,158,5,7107,4487,5248,264,5042,5142,5822,2278,8425,1023,681,5001,430,11297,5579,2492,2184,1009,181,3610,11607,2303,66,7250,19307,2454,14,6476,0,423,8111,,4863,209,49,4384,4525,6676,54,2718,2547,2031,5472,660,4248,3305,
2021-08-05,4596,29,278,520,154,8077,6455,64,7222,2910,2280,8422,80,3515,6958,1272,8,,3493,12530,3101,7968,4265,13100,9449,789,6954,8128,184,4014,2842,4548,711,92,6355,4108,2684,755,5010,6322,7425,14720,8,4059,11491,96,4990,7116,116,2931,8233,16435,2611,3519,46,612,16211,145,8068,5969,1123,6444,785,6786,158,5,6853,4388,4902,232,6119,5616,5073,2202,8684,1023,684,4479,416,11748,5589,2397,2086,979,181,3987,11658,2249,54,7149,16710,2158,14,6282,0,423,8448,,5378,248,55,4297,4793,4572,43,2773,2547,2062,5682,660,4559,3749,
2021-08-06,4498,29,251,520,140,8035,6064,65,7364,2515,2152,8040,68,2808,6895,1291,8,,3174,12304,3101,7992,4084,12515,8413,726,6919,7844,184,3805,2837,4506,217,95,6684,4129,2814,755,5405,6817,7244,14296,8,4431,12396,100,4677,7042,152,2958,7976,14326,2758,3163,46,324,15922,206,8627,5797,1635,5842,785,6807,158,5,6835,4290,5005,199,6947,6140,5365,2116,8888,1023,680,4054,429,11482,5599,2330,1987,774,181,3954,11619,2194,43,7105,14506,2294,14,5880,0,423,8786,,5721,287,53,4223,5060,3721,32,2839,2547,2094,6887,660,4407,3846,
2021-08-07,4481,29,225,520,125,8046,5680,66,7543,1621,2024,7707,55,2714,6777,1293,8,,3098,12008,3101,8190,4049,12462,8330,722,6884,7675,184,3595,2838,4414,228,93,6911,4176,2843,842,5800,7101,7038,13804,8,4481,13804,105,4472,6966,202,3082,7720,11776,2824,2806,46,242,15511,267,8533,5060,2148,5591,785,6827,158,5,6844,4096,5130,167,8123,7112,5657,2095,8992,1023,672,3942,454,11397,5608,2294,1889,825,181,4099,11604,2140,32,7061,11808,2430,14,5683,0,423,9123,,5730,325,51,4162,5327,4112,28,2872,2547,2113,8092,660,4411,3988,
2021-08-08,4478,29,199,520,110,8028,5382,65,7607,3975,1897,7637,43,2598,6824,1296,8,,3096,11549,3101,8482,4041,12817,8248,685,6849,7623,184,3585,2850,4222,239,91,7138,3810,3233,928,6195,7901,6951,13661,8,4397,14880,110,4301,6752,198,3149,7457,9932,2829,2449,46,228,15136,328,8487,4815,2660,5536,785,6705,158,5,6863,3903,4936,135,8561,7786,5949,2088,9056,1023,669,3978,437,10959,5618,2283,1790,886,181,4226,11606,2086,20,7018,10920,2566,14,5688,0,423,9460,,5751,364,49,4128,6070,4343,25,2915,2547,2122,9298,660,4416,4429,
2021-08-09,4480,29,199,520,96,7945,5377,83,7767,4574,1897,7188,30,2407,7059,1310,8,,2900,10871,3101,8686,3911,11231,8165,691,7002,7500,184,3405,2887,4229,284,89,7364,3737,3284,1015,6590,8217,6784,13614,8,4397,15879,114,4648,6690,210,3278,7059,8226,2507,2092,46,341,15131,389,8441,5082,3173,4834,785,6583,158,5,7029,3709,4550,103,8360,7596,5953,1989,8890,1023,628,3958,444,10049,5752,2295,1692,1011,181,4565,11005,2028,9,6942,11925,2779,14,5957,0,423,9257,243,6098,403,47,4151,7136,4648,22,2963,2547,2149,9933,660,4470,4485,
2021-08-10,4424,29,200,520,90,7825,5113,81,8033,4543,1897,7023,17,2406,7297,1300,40,,2514,10194,3485,8881,3820,12581,8336,546,7155,7375,184,3203,2922,4223,315,93,7591,3533,3458,1101,6555,8194,6568,15821,8,3787,16553,123,4108,6415,294,3141,6457,6610,2571,1888,46,445,14567,400,5411,4925,3227,5026,785,6461,189,12,7243,3516,4388,103,7748,7528,4307,1943,8892,1023,581,4190,473,9526,5885,2237,1480,1098,181,3604,10651,1970,9,6900,11663,2024,19,6247,0,384,9054,243,6442,442,45,4107,7597,6738,18,3010,2547,2166,10359,660,4578,5998,
2021-08-11,4371,29,344,520,99,7810,5074,59,8260,4800,2057,6519,17,2588,7018,1293,72,,3464,9609,3869,9070,3386,13557,8254,460,7308,7258,184,3057,2957,4231,378,101,7591,3589,3534,1187,6519,7937,6286,9954,8,4048,17289,127,3994,6216,382,3545,6060,5587,2896,1685,46,545,14583,350,6281,4659,2768,5425,785,6339,219,20,7716,3323,4261,103,8130,7344,4339,1835,9110,1023,572,3694,456,9666,6019,2247,1366,1134,181,3153,10243,1912,9,7123,12182,2236,24,6426,0,345,8851,243,6826,442,42,4138,8058,9081,17,3019,2547,2162,11224,660,4534,6732,
2021-08-12,4293,29,489,520,108,7690,5083,61,8428,4983,2218,6028,17,2878,7386,1279,104,,4409,9264,4253,9186,2926,13900,8452,431,7461,7162,184,2902,3018,4381,414,90,7591,3618,3481,1274,6484,7515,5994,9649,8,3475,17401,132,3853,5944,467,3270,5561,6565,2597,1448,46,467,14643,300,7018,4425,2310,5121,785,6216,249,27,8230,3129,4064,103,9133,7103,4424,1786,8925,1023,560,3989,401,9104,6153,2266,1252,1146,181,3991,9712,1854,9,7214,13421,2448,113,7957,0,306,8196,243,5901,442,40,4039,8857,11854,16,3006,2547,2167,11556,660,4383,7694,
2021-08-13,4262,29,632,520,117,7699,5136,56,8670,5044,2379,5395,17,3609,7666,1251,136,,5263,8851,4637,9267,2809,13444,10075,475,7614,6946,184,2717,3033,4697,409,79,7591,3678,4307,1360,6448,7527,5655,9380,8,2903,17148,136,3747,5725,548,3202,4888,7856,2364,1601,46,624,14759,249,6696,4473,1852,5671,785,6094,280,34,8573,2936,3854,103,9696,6367,4190,1689,8768,1315,556,5878,337,8879,6286,2267,1139,1187,181,3856,9270,1796,9,7145,14483,2270,202,9204,0,268,7541,243,5975,442,40,3930,9656,11847,16,2978,2547,2185,12695,660,4029,7767,
2021-08-14,4279,29,776,520,126,7629,5255,55,8719,5206,2540,4999,17,3684,8056,1255,168,,5290,8538,5021,9388,2757,12345,10202,429,7767,6842,184,2428,3021,4728,393,77,7591,3872,4363,1360,6413,7819,5141,9111,8,2973,16817,140,3703,5464,584,3055,4327,10145,2283,1754,46,780,14844,199,6644,5093,1393,5869,785,5972,310,42,8600,2865,3302,103,10104,5213,3956,1591,9011,1608,552,6936,246,8556,6420,2288,1025,1093,181,3720,8892,1739,9,7077,16064,2093,292,9667,0,229,6886,243,5978,442,41,3804,9563,12314,16,2969,2547,2215,10999,660,3616,8201,
2021-08-15,4282,29,920,520,134,7631,5361,55,8758,2838,2701,4940,17,3730,8123,1252,201,,5294,8218,5405,9436,2725,11179,10329,435,7920,6739,184,2413,3048,4737,378,74,7591,4027,3972,1360,6378,8158,4651,8842,8,3052,16375,144,3695,5333,637,3175,4218,15404,2469,1907,46,803,14971,149,6642,5523,935,5304,785,5469,340,49,8607,2795,3044,103,10577,4485,3722,1551,9237,1900,542,6846,229,8396,6554,2284,911,1020,181,3927,8318,1681,9,7008,17120,1915,381,9648,0,190,6231,243,5996,442,41,3714,12103,12516,16,2967,2547,2237,9302,660,3847,7791,
